N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 310 1.500E-4 1.263021685E+00 1.289424369E+00
1.468000E+10 3.162E+16 310 1.500E-4 1.268433125E+00 1.289638569E+00
2.154000E+10 3.162E+16 310 1.500E-4 1.272268716E+00 1.289952407E+00
3.162000E+10 3.162E+16 310 1.500E-4 1.274964950E+00 1.290411818E+00
4.642000E+10 3.162E+16 310 1.500E-4 1.276857056E+00 1.291083517E+00
6.813000E+10 3.162E+16 310 1.500E-4 1.278194246E+00 1.291852341E+00
1.000000E+11 3.162E+16 310 1.500E-4 1.279158886E+00 1.291949833E+00
1.468000E+11 3.162E+16 310 1.500E-4 1.279884038E+00 1.292087123E+00
2.154000E+11 3.162E+16 310 1.500E-4 1.285425462E+00 1.292277121E+00
3.162000E+11 3.162E+16 310 1.500E-4 1.291924687E+00 1.292533705E+00
4.642000E+11 3.162E+16 310 1.500E-4 1.292465297E+00 1.292869147E+00
6.813000E+11 3.162E+16 310 1.500E-4 1.293024044E+00 1.293289614E+00
1.000000E+12 3.162E+16 310 1.500E-4 1.295754019E+00 1.299799729E+00
1.468000E+12 3.162E+16 310 1.500E-4 1.300943975E+00 1.301060725E+00
2.154000E+12 3.162E+16 310 1.500E-4 1.301599068E+00 1.301674246E+00
3.162000E+12 3.162E+16 310 1.500E-4 1.302233540E+00 1.302292542E+00
4.642000E+12 3.162E+16 310 1.500E-4 1.314684402E+00 1.314743012E+00
6.813000E+12 3.162E+16 310 1.500E-4 1.320533755E+00 1.320582307E+00
1.000000E+13 3.162E+16 310 1.500E-4 1.321006237E+00 1.321047374E+00
