name time T kT_1 I
100RV 100rv.dat 300 38.65 3.483E-006
10RV 10rv.dat 300 38.65 2.819E-006
11RV 11rv.dat 300 38.65 2.777E-006
12RV 12rv.dat 300 38.65 2.706E-006
13RV 13rv.dat 300 38.65 2.780E-006
14RV 14rv.dat 300 38.65 2.716E-006
15RV 15rv.dat 300 38.65 2.713E-006
16RV 16rv.dat 300 38.65 2.805E-006
17RV 17rv.dat 300 38.65 2.685E-006
18RV 18rv.dat 300 38.65 2.677E-006
19RV 19rv.dat 300 38.65 2.691E-006
1RV 1rv.dat 300 38.65 2.847E-006
20RV 20rv.dat 300 38.65 2.775E-006
21RV 21rv.dat 300 38.65 2.733E-006
22RV 22rv.dat 300 38.65 2.695E-006
23RV 23rv.dat 300 38.65 2.786E-006
24RV 24rv.dat 300 38.65 2.769E-006
25RV 25rv.dat 300.1 38.63 2.768E-006
26RV 26rv.dat 300 38.65 2.791E-006
27RV 27rv.dat 300 38.65 2.795E-006
28RV 28rv.dat 300 38.65 2.713E-006
29RV 29rv.dat 300 38.65 2.778E-006
2RV 2rv.dat 300 38.65 2.799E-006
30RV 30rv.dat 300 38.65 2.746E-006
31RV 31rv.dat 300 38.65 4.553E-006
32RV 32rv.dat 300 38.65 3.734E-006
33RV 33rv.dat 300 38.65 3.726E-006
34RV 34rv.dat 300 38.65 3.725E-006
35RV 35rv.dat 300 38.65 4.003E-006
36RV 36rv.dat 300 38.65 4.046E-006
37RV 37rv.dat 300 38.65 4.209E-006
38RV 38rv.dat 300 38.65 3.935E-006
39RV 39rv.dat 300 38.65 3.912E-006
3RV 3rv.dat 300 38.65 2.758E-006
40RV 40rv.dat 300 38.65 4.089E-006
41RV 41rv.dat 300 38.65 4.102E-006
42RV 42rv.dat 300 38.65 4.068E-006
43RV 43rv.dat 300 38.65 4.005E-006
44RV 44rv.dat 300 38.65 4.023E-006
45RV 45rv.dat 300 38.65 3.887E-006
46RV 46rv.dat 300 38.65 4.287E-006
47RV 47rv.dat 300.1 38.63 4.336E-006
48RV 48rv.dat 300 38.65 4.240E-006
49RV 49rv.dat 300 38.65 4.182E-006
4RV 4rv.dat 300 38.65 2.662E-006
50RV 50rv.dat 300 38.65 4.067E-006
51RV 51rv.dat 300 38.65 4.289E-006
52RV 52rv.dat 300 38.65 3.867E-006
53RV 53rv.dat 300 38.65 3.968E-006
54RV 54rv.dat 300 38.65 3.738E-006
55RV 55rv.dat 300 38.65 3.906E-006
56RV 56rv.dat 300 38.65 3.932E-006
57RV 57rv.dat 300 38.65 3.875E-006
58RV 58rv.dat 300 38.65 3.904E-006
59RV 59rv.dat 300 38.65 3.933E-006
5RV 5rv.dat 300 38.65 2.710E-006
60RV 60rv.dat 300 38.65 3.807E-006
61RV 61rv.dat 299.8 38.67 3.626E-006
62RV 62rv.dat 300 38.65 3.743E-006
63RV 63rv.dat 300 38.65 3.677E-006
64RV 64rv.dat 300 38.65 3.881E-006
65RV 65rv.dat 300 38.65 3.874E-006
66RV 66rv.dat 300 38.65 3.975E-006
67RV 67rv.dat 300 38.65 3.703E-006
68RV 68rv.dat 300 38.65 3.717E-006
69RV 69rv.dat 300 38.65 3.701E-006
6RV 6rv.dat 300 38.65 2.771E-006
70RV 70rv.dat 300 38.65 3.547E-006
71RV 71rv.dat 300 38.65 3.778E-006
72RV 72rv.dat 300 38.65 3.583E-006
73RV 73rv.dat 300 38.65 3.528E-006
74RV 74rv.dat 300 38.65 3.617E-006
75RV 75rv.dat 300 38.65 3.482E-006
76RV 76rv.dat 300 38.65 3.535E-006
77RV 77rv.dat 300 38.65 3.782E-006
78RV 78rv.dat 300 38.65 3.594E-006
79RV 79rv.dat 300 38.65 3.681E-006
7RV 7rv.dat 300 38.65 2.823E-006
80RV 80rv.dat 300 38.65 3.856E-006
81RV 81rv.dat 300 38.65 3.686E-006
82RV 82rv.dat 300 38.65 3.514E-006
83RV 83rv.dat 300 38.65 3.530E-006
84RV 84rv.dat 300 38.65 3.585E-006
85RV 85rv.dat 300 38.65 3.529E-006
86RV 86rv.dat 300 38.65 3.598E-006
87RV 87rv.dat 300 38.65 3.663E-006
88RV 88rv.dat 300 38.65 3.603E-006
89RV 89rv.dat 300 38.65 3.541E-006
8RV 8rv.dat 300 38.65 2.724E-006
90RV 90rv.dat 300 38.65 3.506E-006
91RV 91rv.dat 300 38.65 3.649E-006
92RV 92rv.dat 300 38.65 3.486E-006
93RV 93rv.dat 300 38.65 3.683E-006
94RV 94rv.dat 300 38.65 3.655E-006
95RV 95rv.dat 300 38.65 3.359E-006
96RV 96rv.dat 300 38.65 3.425E-006
97RV 97rv.dat 300 38.65 3.377E-006
98RV 98rv.dat 300 38.65 3.537E-006
99RV 99rv.dat 300 38.65 3.492E-006
9RV 9rv.dat 300 38.65 2.760E-006
