X Y Yfit
2.4000000E+1 1.1430000E-4 1.1420121E-4
4.5000000E+1 1.1410000E-4 1.1424485E-4
6.4000000E+1 1.1400000E-4 1.1428431E-4
8.3000000E+1 1.1410000E-4 1.1432376E-4
1.0200000E+2 1.1440000E-4 1.1436320E-4
1.2100000E+2 1.1450000E-4 1.1440262E-4
1.4000000E+2 1.1440000E-4 1.1444202E-4
1.5900000E+2 1.1430000E-4 1.1448141E-4
1.7800000E+2 1.1430000E-4 1.1452079E-4
1.9700000E+2 1.1460000E-4 1.1456014E-4
2.1500000E+2 1.1460000E-4 1.1459742E-4
2.3500000E+2 1.1470000E-4 1.1463881E-4
2.5400000E+2 1.1440000E-4 1.1467813E-4
2.7300000E+2 1.1450000E-4 1.1471742E-4
2.9200000E+2 1.1470000E-4 1.1475670E-4
3.1100000E+2 1.1490000E-4 1.1479596E-4
3.3000000E+2 1.1500000E-4 1.1483521E-4
3.4900000E+2 1.1480000E-4 1.1487445E-4
3.6800000E+2 1.1470000E-4 1.1491366E-4
3.8700000E+2 1.1490000E-4 1.1495286E-4
4.0600000E+2 1.1510000E-4 1.1499205E-4
4.2500000E+2 1.1520000E-4 1.1503122E-4
4.4400000E+2 1.1500000E-4 1.1507037E-4
4.6300000E+2 1.1490000E-4 1.1510951E-4
4.8400000E+2 1.1500000E-4 1.1515275E-4
5.0100000E+2 1.1530000E-4 1.1518773E-4
5.2000000E+2 1.1540000E-4 1.1522682E-4
5.3900000E+2 1.1530000E-4 1.1526590E-4
5.5800000E+2 1.1510000E-4 1.1530495E-4
5.7700000E+2 1.1530000E-4 1.1534400E-4
5.9800000E+2 1.1530000E-4 1.1538713E-4
6.1500000E+2 1.1560000E-4 1.1542203E-4
6.3400000E+2 1.1560000E-4 1.1546102E-4
6.5300000E+2 1.1550000E-4 1.1550000E-4
6.7200000E+2 1.1540000E-4 1.1553896E-4
6.9100000E+2 1.1550000E-4 1.1557790E-4
7.1000000E+2 1.1590000E-4 1.1561683E-4
7.2900000E+2 1.1580000E-4 1.1565574E-4
7.4800000E+2 1.1570000E-4 1.1569464E-4
7.6700000E+2 1.1560000E-4 1.1573352E-4
7.8600000E+2 1.1580000E-4 1.1577238E-4
8.0500000E+2 1.1590000E-4 1.1581123E-4
8.2400000E+2 1.1600000E-4 1.1585006E-4
8.4300000E+2 1.1590000E-4 1.1588887E-4
8.6200000E+2 1.1580000E-4 1.1592767E-4
8.8100000E+2 1.1580000E-4 1.1596645E-4
9.0000000E+2 1.1620000E-4 1.1600521E-4
9.1800000E+2 1.1620000E-4 1.1604192E-4
9.3700000E+2 1.1610000E-4 1.1608066E-4
9.5700000E+2 1.1600000E-4 1.1612141E-4
9.7800000E+2 1.1620000E-4 1.1616418E-4
9.9500000E+2 1.1640000E-4 1.1619879E-4
1.0140000E+3 1.1650000E-4 1.1623745E-4
1.0330000E+3 1.1640000E-4 1.1627610E-4
1.0520000E+3 1.1620000E-4 1.1631473E-4
1.0710000E+3 1.1630000E-4 1.1635335E-4
1.0900000E+3 1.1640000E-4 1.1639195E-4
1.1090000E+3 1.1650000E-4 1.1643053E-4
