N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+16 320 3.300E-4 3.699554E+1 1.693060E+1 5.650820E-1 8.098610E+1
1.468000E+10 3.162E+16 320 3.300E-4 3.689009E+1 1.686730E+1 5.646510E-1 8.097620E+1
2.154000E+10 3.162E+16 320 3.300E-4 3.674345E+1 1.677970E+1 5.640540E-1 8.096250E+1
3.162000E+10 3.162E+16 320 3.300E-4 3.654388E+1 1.666090E+1 5.632500E-1 8.094380E+1
4.642000E+10 3.162E+16 320 3.300E-4 3.627989E+1 1.650460E+1 5.621950E-1 8.091900E+1
6.813000E+10 3.162E+16 320 3.300E-4 3.594291E+1 1.630600E+1 5.608600E-1 8.088710E+1
1.000000E+11 3.162E+16 320 3.300E-4 3.553031E+1 1.606400E+1 5.591920E-1 8.085240E+1
1.468000E+11 3.162E+16 320 3.300E-4 3.504729E+1 1.578160E+1 5.572000E-1 8.081370E+1
2.154000E+11 3.162E+16 320 3.300E-4 3.450548E+1 1.545870E+1 5.549600E-1 8.072770E+1
3.162000E+11 3.162E+16 320 3.300E-4 3.391832E+1 1.511620E+1 5.524950E-1 8.066430E+1
4.642000E+11 3.162E+16 320 3.300E-4 3.329571E+1 1.475360E+1 5.497930E-1 8.059530E+1
6.813000E+11 3.162E+16 320 3.300E-4 3.264135E+1 1.437190E+1 5.467360E-1 8.053190E+1
1.000000E+12 3.162E+16 320 3.300E-4 3.195396E+1 1.396400E+1 5.434610E-1 8.041150E+1
1.468000E+12 3.162E+16 320 3.300E-4 3.123038E+1 1.354290E+1 5.399380E-1 8.031380E+1
2.154000E+12 3.162E+16 320 3.300E-4 3.046782E+1 1.310140E+1 5.360000E-1 8.022530E+1
3.162000E+12 3.162E+16 320 3.300E-4 2.966470E+1 1.263320E+1 5.318590E-1 8.007100E+1
4.642000E+12 3.162E+16 320 3.300E-4 2.882058E+1 1.215280E+1 5.273760E-1 7.995640E+1
6.813000E+12 3.162E+16 320 3.300E-4 2.793601E+1 1.164890E+1 5.226450E-1 7.978380E+1
1.000000E+13 3.162E+16 320 3.300E-4 2.701250E+1 1.113600E+1 5.176330E-1 7.964210E+1
1.468000E+13 3.162E+16 320 3.300E-4 2.605258E+1 1.060510E+1 5.123860E-1 7.944490E+1
2.154000E+13 3.162E+16 320 3.300E-4 2.505980E+1 1.007000E+1 5.068730E-1 7.927810E+1
3.162000E+13 3.162E+16 320 3.300E-4 2.403876E+1 9.523600E+0 5.011960E-1 7.904600E+1
4.642000E+13 3.162E+16 320 3.300E-4 2.299501E+1 8.979600E+0 4.952270E-1 7.885350E+1
6.813000E+13 3.162E+16 320 3.300E-4 2.193500E+1 8.431600E+0 4.891480E-1 7.858370E+1
1.000000E+14 3.162E+16 320 3.300E-4 2.086594E+1 7.893400E+0 4.828180E-1 7.835030E+1
