T d154 d184 d214 d244
d 150 180 210 240
290 1.302579218E+00 1.298230031E+00 1.296600384E+00 1.295152507E+00
295 1.302189914E+00 1.297798768E+00 1.296434937E+00 1.295132470E+00
300 1.302847869E+00 1.298525831E+00 1.297317923E+00 1.296207085E+00
305 1.304426029E+00 1.300294387E+00 1.299171065E+00 1.298245658E+00
310 1.306762509E+00 1.303064583E+00 1.301772618E+00 1.301016974E+00
315 1.309813455E+00 1.306242414E+00 1.304984391E+00 1.304001366E+00
320 1.313335688E+00 1.310052694E+00 1.308580659E+00 1.307518977E+00
325 1.316999829E+00 1.313662544E+00 1.312182931E+00 1.310927334E+00
330 1.320428316E+00 1.317087206E+00 1.315701246E+00 1.314106464E+00
335 1.323569645E+00 1.319938874E+00 1.318392885E+00 1.316690731E+00
340 1.325829626E+00 1.321793826E+00 1.319951938E+00 1.318036539E+00
