N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.175561013E+00 1.175856913E+00 1.174937746E+00 1.172372318E+00
1.600000000E+01 1.277658590E+00 1.277515859E+00 1.277267733E+00 1.276990724E+00
1.700000000E+01 1.356767480E+00 1.356735674E+00 1.355397127E+00 1.356011511E+00
1.549996187E+01 1.245750215E+00 1.244707909E+00 1.245466181E+00 1.245430638E+00
1.649996187E+01 1.311386041E+00 1.311880990E+00 1.312169135E+00 1.312378353E+00
1.674996808E+01 1.333382066E+00 1.332153111E+00 1.332654966E+00 1.333157324E+00
1.624993176E+01 1.293655431E+00 1.293729342E+00 1.294111551E+00 1.294229097E+00
1.574996808E+01 1.262167647E+00 1.261633838E+00 1.261496190E+00 1.262035624E+00
1.524993176E+01 1.222596279E+00 1.222342104E+00 1.222281866E+00 1.221868599E+00
