N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.210681718E+00 1.211307868E+00 1.211087180E+00 1.209406091E+00
1.600000000E+01 1.276364719E+00 1.276629465E+00 1.276788951E+00 1.275770125E+00
1.700000000E+01 1.358296028E+00 1.357919350E+00 1.357058701E+00 1.357707685E+00
1.549996187E+01 1.246995486E+00 1.246127060E+00 1.246859487E+00 1.246722687E+00
1.649996187E+01 1.312278867E+00 1.312135152E+00 1.312604076E+00 1.312666050E+00
1.674996808E+01 1.334297335E+00 1.332921867E+00 1.333750387E+00 1.334077047E+00
1.624993176E+01 1.292843089E+00 1.293343507E+00 1.293510265E+00 1.293671689E+00
1.574996808E+01 1.261291318E+00 1.261434296E+00 1.260682452E+00 1.261039926E+00
1.524993176E+01 1.231710490E+00 1.231586213E+00 1.231760707E+00 1.231572864E+00
