T d154 d184 d214 d244
d 150 180 210 240
290 1.216872920E+00 1.214533710E+00 1.212568120E+00 1.210560268E+00
295 1.218984711E+00 1.216639987E+00 1.214934348E+00 1.212940740E+00
300 1.221402030E+00 1.219124893E+00 1.217382857E+00 1.215436240E+00
305 1.223689407E+00 1.221180056E+00 1.219396712E+00 1.217602259E+00
310 1.226560209E+00 1.223728868E+00 1.221695528E+00 1.219790929E+00
315 1.229112656E+00 1.225988751E+00 1.223715381E+00 1.221516658E+00
320 1.230979511E+00 1.227480130E+00 1.224638482E+00 1.222324455E+00
325 1.232855306E+00 1.228794815E+00 1.225471088E+00 1.222665459E+00
330 1.233982060E+00 1.229340077E+00 1.225217044E+00 1.222074236E+00
335 1.233486459E+00 1.228039497E+00 1.223147618E+00 1.219378661E+00
340 1.231783503E+00 1.225397169E+00 1.219625847E+00 1.215119102E+00
