T d154 d184 d214 d244
d 150 180 210 240
290 1.252498418E+00 1.252688912E+00 1.252751493E+00 1.252285890E+00
295 1.251044886E+00 1.251169448E+00 1.251322446E+00 1.250909348E+00
300 1.250340191E+00 1.250546910E+00 1.250678259E+00 1.250363175E+00
305 1.250182624E+00 1.250232368E+00 1.250450782E+00 1.250345647E+00
310 1.251222768E+00 1.251163899E+00 1.251316362E+00 1.251250758E+00
315 1.252712149E+00 1.252550487E+00 1.252757118E+00 1.252689199E+00
320 1.254400948E+00 1.254201030E+00 1.254214339E+00 1.254327191E+00
325 1.256618232E+00 1.256299898E+00 1.256244986E+00 1.256275461E+00
330 1.258797301E+00 1.258410695E+00 1.258026602E+00 1.258144925E+00
335 1.260427059E+00 1.259855585E+00 1.259241395E+00 1.259190108E+00
340 1.261452896E+00 1.260560143E+00 1.259566180E+00 1.259169699E+00
