T d154 d184 d214 d244
d 150 180 210 240
290 1.219078571E+00 1.217180579E+00 1.215647848E+00 1.214073159E+00
295 1.220954591E+00 1.219023348E+00 1.217720586E+00 1.216171805E+00
300 1.223205082E+00 1.221315790E+00 1.219994476E+00 1.218515536E+00
305 1.225415797E+00 1.223315840E+00 1.222012776E+00 1.220704786E+00
310 1.228256272E+00 1.225868127E+00 1.224345887E+00 1.222977888E+00
315 1.230846853E+00 1.228205641E+00 1.226511468E+00 1.224960523E+00
320 1.232826515E+00 1.229889840E+00 1.227717075E+00 1.226102018E+00
325 1.234839904E+00 1.231419752E+00 1.228848373E+00 1.226863092E+00
330 1.236171025E+00 1.232246805E+00 1.228970448E+00 1.226748391E+00
335 1.235987704E+00 1.231372663E+00 1.227453174E+00 1.224736052E+00
340 1.234671351E+00 1.229241294E+00 1.224571008E+00 1.221242270E+00
