T d154 d184 d214 d244
d 150 180 210 240
290 1.217866072E+00 1.215714092E+00 1.213930267E+00 1.212123196E+00
295 1.219875732E+00 1.217707639E+00 1.216173814E+00 1.214386741E+00
300 1.222223606E+00 1.220110441E+00 1.218560791E+00 1.216824184E+00
305 1.224486292E+00 1.222147196E+00 1.220582968E+00 1.219013768E+00
310 1.227350281E+00 1.224705302E+00 1.222895270E+00 1.221246562E+00
315 1.229926094E+00 1.227008266E+00 1.224993395E+00 1.223097048E+00
320 1.231865703E+00 1.228593856E+00 1.226051350E+00 1.224073130E+00
325 1.233799047E+00 1.230014776E+00 1.227026803E+00 1.224598425E+00
330 1.235029571E+00 1.230696975E+00 1.226951000E+00 1.224230010E+00
335 1.234684996E+00 1.229597206E+00 1.225138543E+00 1.221851541E+00
340 1.233167139E+00 1.227194659E+00 1.221914887E+00 1.217949265E+00
