f G/w
1.0000000E+6 6.4679144E-5
8.9779585E+5 6.7476622E-5
8.0603739E+5 6.9914667E-5
7.2365703E+5 7.1937390E-5
6.4969628E+5 7.3473648E-5
5.8329463E+5 7.4613802E-5
5.2367949E+5 7.5313280E-5
4.7015728E+5 7.5533647E-5
4.2210526E+5 7.5266757E-5
3.7896435E+5 7.4394212E-5
3.4023262E+5 7.3231968E-5
3.0545943E+5 7.1657816E-5
2.7424021E+5 6.9872826E-5
2.4621173E+5 6.7804426E-5
2.2104787E+5 6.5681391E-5
1.9845586E+5 6.3425572E-5
1.7817285E+5 6.1280848E-5
1.5996284E+5 5.9124254E-5
1.4361398E+5 5.7183262E-5
1.2893603E+5 5.5381883E-5
1.1575824E+5 5.3830670E-5
1.0392726E+5 5.2678880E-5
9.3305466E+4 5.1740466E-5
8.3769261E+4 5.1133669E-5
7.5207695E+4 5.0817150E-5
6.7521156E+4 5.0842442E-5
6.0620214E+4 5.1304169E-5
5.4424577E+4 5.2192732E-5
4.8862159E+4 5.3385073E-5
4.3868244E+4 5.5136184E-5
3.9384728E+4 5.7307261E-5
3.5359445E+4 5.9972914E-5
3.1745563E+4 6.3074000E-5
2.8501035E+4 6.6725686E-5
2.5588111E+4 7.0932919E-5
2.2972900E+4 7.5586616E-5
2.0624974E+4 8.1119647E-5
1.8517016E+4 8.7326281E-5
1.6624501E+4 9.4244369E-5
1.4925408E+4 1.0202179E-4
1.3399969E+4 1.1043372E-4
1.2030437E+4 1.1987772E-4
1.0800876E+4 1.3104439E-4
9.6969820E+3 1.4282839E-4
8.7059100E+3 1.5579175E-4
7.8161300E+3 1.7038240E-4
7.0172890E+3 1.8641147E-4
6.3000930E+3 2.0469766E-4
5.6561970E+3 2.2460967E-4
5.0781110E+3 2.4669398E-4
4.5591070E+3 2.7104504E-4
4.0931470E+3 2.9870090E-4
3.6748100E+3 3.2863879E-4
3.2992300E+3 3.6216740E-4
2.9620350E+3 3.9871804E-4
2.6593020E+3 4.3948370E-4
2.3875110E+3 4.8496038E-4
2.1434970E+3 5.3519572E-4
1.9244230E+3 5.9124600E-4
1.7277390E+3 6.5214585E-4
1.5511570E+3 7.2098977E-4
1.3926220E+3 7.9656782E-4
1.2502900E+3 8.8006677E-4
1.1225050E+3 9.7355856E-4
1.0077810E+3 1.0766240E-3
9.0478100E+2 1.1908464E-3
8.1230900E+2 1.3154638E-3
7.2928800E+2 1.4539768E-3
6.5475100E+2 1.6099078E-3
5.8783300E+2 1.7779021E-3
5.2775400E+2 1.9605672E-3
4.7381500E+2 2.1619659E-3
4.2539000E+2 2.3866897E-3
3.8191300E+2 2.6282243E-3
3.4288000E+2 2.8896144E-3
3.0783600E+2 3.1830713E-3
2.7637400E+2 3.4907055E-3
2.4812700E+2 3.8371914E-3
2.2276800E+2 4.2034460E-3
2.0000000E+2 4.5815245E-3
