N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.213116041E+00 1.209264632E+00 1.201340382E+00 1.184739442E+00 1.151741144E+00 1.091415383E+00 1.019877446E+00 1.020377972E+00 1.023049090E+00 1.028566952E+00 1.037898369E+00
1.600000000E+01 1.268337375E+00 1.267626608E+00 1.267780916E+00 1.268761702E+00 1.270477567E+00 1.272176663E+00 1.273657964E+00 1.274443417E+00 1.273519118E+00 1.269472750E+00 1.259860205E+00
1.700000000E+01 1.348748865E+00 1.346594734E+00 1.345134960E+00 1.344562019E+00 1.344975278E+00 1.346310279E+00 1.348548316E+00 1.351420705E+00 1.354841716E+00 1.358920673E+00 1.363188631E+00
1.549996187E+01 1.240509423E+00 1.240152264E+00 1.240125270E+00 1.239997406E+00 1.238697491E+00 1.234641734E+00 1.225159276E+00 1.205660121E+00 1.169143940E+00 1.106538357E+00 1.014026918E+00
1.649996187E+01 1.303556700E+00 1.301940733E+00 1.301375397E+00 1.301848484E+00 1.302145818E+00 1.304148802E+00 1.306777073E+00 1.309695420E+00 1.312797962E+00 1.315726095E+00 1.318028811E+00
1.674996808E+01 1.325063208E+00 1.323198943E+00 1.322222979E+00 1.322128878E+00 1.322894041E+00 1.324598019E+00 1.327119554E+00 1.330211424E+00 1.333604556E+00 1.337340757E+00 1.340967574E+00
1.624993176E+01 1.284600625E+00 1.283324572E+00 1.283122160E+00 1.283972787E+00 1.285552788E+00 1.287747442E+00 1.290195483E+00 1.292566817E+00 1.294589258E+00 1.295674587E+00 1.294866275E+00
1.574996808E+01 1.253788736E+00 1.253326828E+00 1.253703913E+00 1.254562422E+00 1.255525655E+00 1.255908506E+00 1.254864125E+00 1.250587143E+00 1.240838063E+00 1.221256806E+00 1.185760364E+00
1.524993176E+01 1.227914896E+00 1.226481537E+00 1.224814532E+00 1.220946889E+00 1.212106268E+00 1.192239697E+00 1.156523597E+00 1.093893479E+00 1.016616827E+00 1.016955800E+00 1.018879653E+00
