N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.212912755E+00 1.208135412E+00 1.200774383E+00 1.185233543E+00 1.154286955E+00 1.097900564E+00 1.018597403E+00 1.018731665E+00 1.020582036E+00 1.024449910E+00 1.030720729E+00
1.600000000E+01 1.266728990E+00 1.266192018E+00 1.266529277E+00 1.267685294E+00 1.269251422E+00 1.270987146E+00 1.272577293E+00 1.273214833E+00 1.272247392E+00 1.268102732E+00 1.258447202E+00
1.700000000E+01 1.348018740E+00 1.345731137E+00 1.344192653E+00 1.343650017E+00 1.343882040E+00 1.345197084E+00 1.347433743E+00 1.350415122E+00 1.354272182E+00 1.358375916E+00 1.362704817E+00
1.549996187E+01 1.239291653E+00 1.239076027E+00 1.239247692E+00 1.239194604E+00 1.238136705E+00 1.234252511E+00 1.224975538E+00 1.206075262E+00 1.170811391E+00 1.110901953E+00 1.020922764E+00
1.649996187E+01 1.303540991E+00 1.301889525E+00 1.301227300E+00 1.301523204E+00 1.302667323E+00 1.304666380E+00 1.307330890E+00 1.310172011E+00 1.313218995E+00 1.316020355E+00 1.318287848E+00
1.674996808E+01 1.324694781E+00 1.322656706E+00 1.321559071E+00 1.321436833E+00 1.322263046E+00 1.323674677E+00 1.326148126E+00 1.329151064E+00 1.332697807E+00 1.336545834E+00 1.340184361E+00
1.624993176E+01 1.284397913E+00 1.283441800E+00 1.283348236E+00 1.284129820E+00 1.285603146E+00 1.287168926E+00 1.289562498E+00 1.291944417E+00 1.293762613E+00 1.294761987E+00 1.292300596E+00
1.574996808E+01 1.252477644E+00 1.252203021E+00 1.252793612E+00 1.253714079E+00 1.254872378E+00 1.255296517E+00 1.254246426E+00 1.249997237E+00 1.240404337E+00 1.221182431E+00 1.186311718E+00
1.524993176E+01 1.226682578E+00 1.225861017E+00 1.224333320E+00 1.220726477E+00 1.212358741E+00 1.194757117E+00 1.160235877E+00 1.100722694E+00 1.015703097E+00 1.015819021E+00 1.017258355E+00
