T nFsrh nFBsrh dnsrh nF nFB dn
290 1.176283798E+00 1.144780383E+00 3.150341500E-02 1.174311347E+00 1.144715719E+00 2.959562800E-02
295 1.182272800E+00 1.149864104E+00 3.240869600E-02 1.182106351E+00 1.149420577E+00 3.268577400E-02
300 1.189960087E+00 1.148166183E+00 4.179390400E-02 1.189830458E+00 1.148066442E+00 4.176401600E-02
305 1.187831541E+00 1.154361946E+00 3.346959500E-02 1.187681300E+00 1.154234021E+00 3.344727900E-02
310 1.194986550E+00 1.160152573E+00 3.483397700E-02 1.194792842E+00 1.159990065E+00 3.480277700E-02
315 1.196491525E+00 1.165325882E+00 3.116564300E-02 1.196262344E+00 1.165121388E+00 3.114095600E-02
320 1.198721020E+00 1.170475825E+00 2.824519500E-02 1.198449954E+00 1.170221468E+00 2.822848600E-02
325 1.204225582E+00 1.173390224E+00 3.083535800E-02 1.203891132E+00 1.173115339E+00 3.077579300E-02
330 1.208691763E+00 1.175257761E+00 3.343400200E-02 1.208290574E+00 1.175005139E+00 3.328543500E-02
335 1.211844257E+00 1.177730388E+00 3.411386900E-02 1.211367409E+00 1.177292207E+00 3.407520200E-02
340 1.208569376E+00 1.181471400E+00 2.709797600E-02 1.207651329E+00 1.181040144E+00 2.661118500E-02
