T nFsrh nFBsrh dnsrh nF nFB dn
290 1.165503207E+00 1.139853973E+00 2.564923400E-02 1.165466353E+00 1.139821020E+00 2.564533300E-02
295 1.172331376E+00 1.145941702E+00 2.638967400E-02 1.172283510E+00 1.145898650E+00 2.638486000E-02
300 1.169471750E+00 1.148607675E+00 2.086407500E-02 1.169415585E+00 1.148372694E+00 2.104289100E-02
305 1.175396467E+00 1.147853465E+00 2.754300200E-02 1.175325311E+00 1.147788890E+00 2.753642100E-02
310 1.180693423E+00 1.153505856E+00 2.718756700E-02 1.180604520E+00 1.153423812E+00 2.718070800E-02
315 1.180341159E+00 1.158523617E+00 2.181754200E-02 1.180164139E+00 1.158420791E+00 2.174334800E-02
320 1.180415942E+00 1.163129278E+00 1.728666400E-02 1.180277147E+00 1.163001604E+00 1.727554300E-02
325 1.169899690E+00 1.166853546E+00 3.046144000E-03 1.169772947E+00 1.166696872E+00 3.076075000E-03
330 1.153927184E+00 1.169812767E+00 -1.588558300E-02 1.153775122E+00 1.169622263E+00 -1.584714100E-02
335 1.141881775E+00 1.170987893E+00 -2.910611800E-02 1.141779963E+00 1.170759594E+00 -2.897963100E-02
340 1.124445392E+00 1.152881909E+00 -2.843651700E-02 1.124334453E+00 1.152597366E+00 -2.826291300E-02
