N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.422200000E-05 1.165800000E-05 8.522000000E-06 3.433000000E-06 -5.937000000E-06 -2.172400000E-05 1.410500000E-05 1.690700000E-05 2.340800000E-05 3.612400000E-05 5.949700000E-05
1.600000000E+01 2.295500000E-04 2.011980000E-04 1.765920000E-04 1.569720000E-04 1.425630000E-04 1.337640000E-04 1.301150000E-04 1.303630000E-04 1.323320000E-04 1.317380000E-04 1.216210000E-04
1.700000000E+01 3.340939000E-03 3.129106000E-03 2.885570000E-03 2.625414000E-03 2.366717000E-03 2.125786000E-03 1.916669000E-03 1.750056000E-03 1.634508000E-03 1.573840000E-03 1.572734000E-03
1.549996187E+01 5.846500000E-05 5.093500000E-05 4.510800000E-05 4.080500000E-05 3.744000000E-05 3.379000000E-05 2.742800000E-05 1.435900000E-05 -1.111900000E-05 -5.275400000E-05 2.694600000E-05
1.649996187E+01 8.945270000E-04 8.042550000E-04 7.161790000E-04 6.352650000E-04 5.658200000E-04 5.103710000E-04 4.717520000E-04 4.504150000E-04 4.466980000E-04 4.598810000E-04 4.876360000E-04
1.674996808E+01 1.745574000E-03 1.600755000E-03 1.448538000E-03 1.297717000E-03 1.157845000E-03 1.037257000E-03 9.415050000E-04 8.748870000E-04 8.403360000E-04 8.380190000E-04 8.672610000E-04
1.624993176E+01 4.540260000E-04 4.021270000E-04 3.543110000E-04 3.129560000E-04 2.803140000E-04 2.573740000E-04 2.442350000E-04 2.405880000E-04 2.455590000E-04 2.562030000E-04 2.693120000E-04
1.574996808E+01 1.158820000E-04 1.009790000E-04 8.895700000E-05 7.997000000E-05 7.399300000E-05 7.045600000E-05 6.812300000E-05 6.484300000E-05 5.638100000E-05 3.604700000E-05 -5.286000000E-06
1.524993176E+01 2.931600000E-05 2.542100000E-05 2.216900000E-05 1.893200000E-05 1.442500000E-05 6.155000000E-06 -9.442000000E-06 -3.498700000E-05 1.944600000E-05 2.267300000E-05 2.990600000E-05
