N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.278700000E-05 1.068700000E-05 8.172000000E-06 4.093000000E-06 -3.573000000E-06 -1.691000000E-05 1.163700000E-05 1.361000000E-05 1.836500000E-05 2.776500000E-05 4.531000000E-05
1.600000000E+01 2.092960000E-04 1.832890000E-04 1.610300000E-04 1.435730000E-04 1.313740000E-04 1.245160000E-04 1.222230000E-04 1.238960000E-04 1.272600000E-04 1.287700000E-04 1.223160000E-04
1.700000000E+01 3.237722000E-03 3.023648000E-03 2.789025000E-03 2.523580000E-03 2.272484000E-03 2.039136000E-03 1.837235000E-03 1.679093000E-03 1.571735000E-03 1.521126000E-03 1.528704000E-03
1.549996187E+01 5.242000000E-05 4.582200000E-05 4.088000000E-05 3.739100000E-05 3.485800000E-05 3.227300000E-05 2.755700000E-05 1.707900000E-05 -4.219000000E-06 -4.014900000E-05 2.250300000E-05
1.649996187E+01 8.414090000E-04 7.554590000E-04 6.716870000E-04 5.946180000E-04 5.288560000E-04 4.775310000E-04 4.428590000E-04 4.257440000E-04 4.260620000E-04 4.425670000E-04 4.725440000E-04
1.674996808E+01 1.670310000E-03 1.528444000E-03 1.379164000E-03 1.231726000E-03 1.096769000E-03 9.826770000E-04 8.930620000E-04 8.325260000E-04 8.028150000E-04 8.049250000E-04 8.387590000E-04
1.624993176E+01 4.200380000E-04 3.714250000E-04 3.269050000E-04 2.891500000E-04 2.594760000E-04 2.392870000E-04 2.284360000E-04 2.268370000E-04 2.337010000E-04 2.466040000E-04 2.619800000E-04
1.574996808E+01 1.045500000E-04 9.122600000E-05 8.056300000E-05 7.296900000E-05 6.813500000E-05 6.579600000E-05 6.475200000E-05 6.302700000E-05 5.705000000E-05 4.020100000E-05 5.285000000E-06
1.524993176E+01 2.623700000E-05 2.292600000E-05 2.029400000E-05 1.778300000E-05 1.428800000E-05 7.707000000E-06 -5.189000000E-06 -2.705400000E-05 1.613600000E-05 1.840500000E-05 2.370200000E-05
