N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.206582270E+00 1.201808829E+00 1.191098708E+00 1.168229488E+00 1.123343913E+00 1.044588591E+00 1.015828019E+00 1.017134222E+00 1.020541268E+00 1.026793490E+00 1.036926309E+00
1.600000000E+01 1.259032591E+00 1.259275264E+00 1.260288740E+00 1.261366056E+00 1.263222930E+00 1.265031849E+00 1.266139705E+00 1.265963108E+00 1.261847197E+00 1.254645359E+00 1.239921172E+00
1.700000000E+01 1.336639415E+00 1.334655914E+00 1.333580739E+00 1.333503995E+00 1.334590915E+00 1.336719918E+00 1.339631159E+00 1.343420193E+00 1.347387978E+00 1.351612044E+00 1.355775149E+00
1.549996187E+01 1.232183622E+00 1.232665849E+00 1.233242398E+00 1.232915227E+00 1.230664487E+00 1.224170175E+00 1.210176636E+00 1.182533012E+00 1.132886816E+00 1.052923482E+00 1.011146302E+00
1.649996187E+01 1.292735256E+00 1.291825851E+00 1.291997195E+00 1.292947847E+00 1.294813083E+00 1.297347421E+00 1.300328022E+00 1.303453158E+00 1.306546200E+00 1.308976958E+00 1.310353651E+00
1.674996808E+01 1.313312939E+00 1.311828092E+00 1.311351553E+00 1.311911265E+00 1.313390957E+00 1.315750006E+00 1.318844639E+00 1.322367572E+00 1.326297790E+00 1.329956682E+00 1.333141375E+00
1.624993176E+01 1.274803120E+00 1.274408934E+00 1.274971944E+00 1.276432505E+00 1.278600997E+00 1.280923946E+00 1.283448424E+00 1.285523713E+00 1.286896141E+00 1.286733650E+00 1.283832934E+00
1.574996808E+01 1.244228174E+00 1.244863553E+00 1.245924040E+00 1.247187987E+00 1.248107088E+00 1.247837594E+00 1.245358350E+00 1.238397452E+00 1.223639618E+00 1.195802187E+00 1.147662793E+00
1.524993176E+01 1.220291419E+00 1.219612456E+00 1.217636590E+00 1.212091617E+00 1.199456225E+00 1.173362829E+00 1.124818167E+00 1.043514836E+00 1.013272248E+00 1.014252436E+00 1.016752801E+00
