N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.203500801E+00 1.197533648E+00 1.184021180E+00 1.155396033E+00 1.100149909E+00 1.015097755E+00 1.015321466E+00 1.017344890E+00 1.021766531E+00 1.029496670E+00 1.041661965E+00
1.600000000E+01 1.255406829E+00 1.256009867E+00 1.257318063E+00 1.258591220E+00 1.260508779E+00 1.262198585E+00 1.262930216E+00 1.261991037E+00 1.256502330E+00 1.246938189E+00 1.228314097E+00
1.700000000E+01 1.330948332E+00 1.329244797E+00 1.328517327E+00 1.328830506E+00 1.330309138E+00 1.332805457E+00 1.336020613E+00 1.340027989E+00 1.344107742E+00 1.348318016E+00 1.352325327E+00
1.549996187E+01 1.229403210E+00 1.230044711E+00 1.230576744E+00 1.229868269E+00 1.226647287E+00 1.218136233E+00 1.200299477E+00 1.165921434E+00 1.105763845E+00 1.012433754E+00 1.010689044E+00
1.649996187E+01 1.287966766E+00 1.287457340E+00 1.288030640E+00 1.289349391E+00 1.291516498E+00 1.294261947E+00 1.297338441E+00 1.300420500E+00 1.303303151E+00 1.305319569E+00 1.306020955E+00
1.674996808E+01 1.308001421E+00 1.306879575E+00 1.306800679E+00 1.307760996E+00 1.309611016E+00 1.312277959E+00 1.315590836E+00 1.319218147E+00 1.323118678E+00 1.326597619E+00 1.329429652E+00
1.624993176E+01 1.270622890E+00 1.270626996E+00 1.271552646E+00 1.273310459E+00 1.275683182E+00 1.278088199E+00 1.280542203E+00 1.282352898E+00 1.283193850E+00 1.282119010E+00 1.277737369E+00
1.574996808E+01 1.241080463E+00 1.242005424E+00 1.243248656E+00 1.244538051E+00 1.245245487E+00 1.244391707E+00 1.240704781E+00 1.231487918E+00 1.212743358E+00 1.178313165E+00 1.120387792E+00
1.524993176E+01 1.217663560E+00 1.216819903E+00 1.214161303E+00 1.206965976E+00 1.190897425E+00 1.158337289E+00 1.099031520E+00 1.012605237E+00 1.012810231E+00 1.014328847E+00 1.017563627E+00
