T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.216837060E+00 1.230585629E+00 1.243533482E+00 1.257004503E+00 1.273388494E+00 1.290782091E+00 1.310230076E+00 1.332010808E+00 1.356003896E+00
295 1.213429354E+00 1.229515049E+00 1.243033323E+00 1.256423071E+00 1.272328524E+00 1.289115360E+00 1.308200338E+00 1.329660206E+00 1.353501175E+00
300 1.206877184E+00 1.228120722E+00 1.243054872E+00 1.256483073E+00 1.272128939E+00 1.288390194E+00 1.307114657E+00 1.328095379E+00 1.351611426E+00
305 1.193337244E+00 1.224894244E+00 1.242855155E+00 1.257097349E+00 1.272200374E+00 1.288651942E+00 1.306785215E+00 1.327430316E+00 1.350481638E+00
310 1.166450286E+00 1.217704250E+00 1.241850659E+00 1.257893122E+00 1.273370896E+00 1.289811371E+00 1.307460045E+00 1.327650325E+00 1.350388433E+00
315 1.116990082E+00 1.202602729E+00 1.238496567E+00 1.258272884E+00 1.274921594E+00 1.291421457E+00 1.308985137E+00 1.328822717E+00 1.351285461E+00
320 1.035518714E+00 1.173163886E+00 1.230879424E+00 1.257641575E+00 1.276359253E+00 1.293613631E+00 1.311228969E+00 1.330902071E+00 1.353045742E+00
325 1.020956086E+00 1.120768397E+00 1.214853307E+00 1.254443459E+00 1.277327608E+00 1.295839297E+00 1.313975416E+00 1.333678889E+00 1.355842896E+00
330 1.022456538E+00 1.037880367E+00 1.184393484E+00 1.246549590E+00 1.275549427E+00 1.297991380E+00 1.317128042E+00 1.337207716E+00 1.359061321E+00
335 1.026012493E+00 1.017700381E+00 1.131641268E+00 1.230358187E+00 1.272522905E+00 1.299435267E+00 1.320144958E+00 1.340869286E+00 1.362853358E+00
340 1.031955479E+00 1.018859350E+00 1.050086399E+00 1.200337934E+00 1.264767106E+00 1.299285372E+00 1.322741407E+00 1.344524014E+00 1.366967190E+00
