N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.192063517E+00 1.178111096E+00 1.147525048E+00 1.086857848E+00 1.013834819E+00 1.014373324E+00 1.016794121E+00 1.021772245E+00 1.030213334E+00 1.043138765E+00 1.061402619E+00
1.600000000E+01 1.246081412E+00 1.247579146E+00 1.249484512E+00 1.250941952E+00 1.252464712E+00 1.252913441E+00 1.251058619E+00 1.245318293E+00 1.231331365E+00 1.207283822E+00 1.165398875E+00
1.700000000E+01 1.313684910E+00 1.313207942E+00 1.313810297E+00 1.315458420E+00 1.318143511E+00 1.321639496E+00 1.325541014E+00 1.329864479E+00 1.333839529E+00 1.337466846E+00 1.340358983E+00
1.549996187E+01 1.222219045E+00 1.222761652E+00 1.222162859E+00 1.218467155E+00 1.208823152E+00 1.187725317E+00 1.147067077E+00 1.076110218E+00 1.009653647E+00 1.010066387E+00 1.011515027E+00
1.649996187E+01 1.274779200E+00 1.275559862E+00 1.277305804E+00 1.279578803E+00 1.282395057E+00 1.285416892E+00 1.288315736E+00 1.290667854E+00 1.292109070E+00 1.291728627E+00 1.288664616E+00
1.674996808E+01 1.292586301E+00 1.292812263E+00 1.294059942E+00 1.296224347E+00 1.299059573E+00 1.302406523E+00 1.306021002E+00 1.309507956E+00 1.312754281E+00 1.314988837E+00 1.315854280E+00
1.624993176E+01 1.259537543E+00 1.260673573E+00 1.262517556E+00 1.264897992E+00 1.267511451E+00 1.269666412E+00 1.271214265E+00 1.271201424E+00 1.268814982E+00 1.262307988E+00 1.249015663E+00
1.574996808E+01 1.233098503E+00 1.234579045E+00 1.235904118E+00 1.236538463E+00 1.235373332E+00 1.230550359E+00 1.219189906E+00 1.196046322E+00 1.153641391E+00 1.083202041E+00 1.008123058E+00
1.524993176E+01 1.210127293E+00 1.207353349E+00 1.199803757E+00 1.182075793E+00 1.145460310E+00 1.077540810E+00 1.011530056E+00 1.012062133E+00 1.014019876E+00 1.017876170E+00 1.024293457E+00
