N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.193623514E+00 1.181009675E+00 1.153177772E+00 1.097365244E+00 1.013957649E+00 1.014279009E+00 1.016413239E+00 1.021008386E+00 1.028953888E+00 1.041287411E+00 1.058914428E+00
1.600000000E+01 1.247031131E+00 1.248445072E+00 1.250308123E+00 1.251780649E+00 1.253402401E+00 1.254080591E+00 1.252673649E+00 1.247752109E+00 1.235208534E+00 1.213592438E+00 1.175495185E+00
1.700000000E+01 1.315665767E+00 1.315018993E+00 1.315449934E+00 1.316937411E+00 1.319488089E+00 1.322884178E+00 1.326731226E+00 1.331051260E+00 1.335078972E+00 1.338822239E+00 1.341901374E+00
1.549996187E+01 1.222966418E+00 1.223573910E+00 1.223201267E+00 1.220032482E+00 1.211479902E+00 1.192472558E+00 1.155474619E+00 1.089964717E+00 1.009722368E+00 1.009989994E+00 1.011252198E+00
1.649996187E+01 1.276190885E+00 1.276822928E+00 1.278443231E+00 1.280624128E+00 1.283390841E+00 1.286413478E+00 1.289374682E+00 1.291866395E+00 1.293552610E+00 1.293567999E+00 1.291127732E+00
1.674996808E+01 1.294296361E+00 1.294352332E+00 1.295443514E+00 1.297476238E+00 1.300214741E+00 1.303508668E+00 1.307121705E+00 1.310665974E+00 1.314038916E+00 1.316482723E+00 1.317664253E+00
1.624993176E+01 1.260689357E+00 1.261706203E+00 1.263462903E+00 1.265797030E+00 1.268416200E+00 1.270645035E+00 1.272363421E+00 1.272664760E+00 1.270823674E+00 1.265237038E+00 1.253461357E+00
1.574996808E+01 1.233907088E+00 1.235352369E+00 1.236710571E+00 1.237489717E+00 1.236663207E+00 1.232524193E+00 1.222464154E+00 1.201642014E+00 1.163049448E+00 1.098001590E+00 1.008190194E+00
1.524993176E+01 1.210993629E+00 1.208580498E+00 1.201872098E+00 1.185895542E+00 1.152577331E+00 1.089947805E+00 1.011614441E+00 1.011966863E+00 1.013689969E+00 1.017231241E+00 1.023233459E+00
