N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 295 1.800E-4 1.028281293E+00 1.041538484E+00
1.468000E+10 3.162E+16 295 1.800E-4 1.031647102E+00 1.041830028E+00
2.154000E+10 3.162E+16 295 1.800E-4 1.034617645E+00 1.042249408E+00
3.162000E+10 3.162E+16 295 1.800E-4 1.037231946E+00 1.042849811E+00
4.642000E+10 3.162E+16 295 1.800E-4 1.039612523E+00 1.043701702E+00
6.813000E+10 3.162E+16 295 1.800E-4 1.041932326E+00 1.044894069E+00
1.000000E+11 3.162E+16 295 1.800E-4 1.044384587E+00 1.046530826E+00
1.468000E+11 3.162E+16 295 1.800E-4 1.047155931E+00 1.048718591E+00
2.154000E+11 3.162E+16 295 1.800E-4 1.050396753E+00 1.051542896E+00
3.162000E+11 3.162E+16 295 1.800E-4 1.054186844E+00 1.055034113E+00
4.642000E+11 3.162E+16 295 1.800E-4 1.058505340E+00 1.059135715E+00
6.813000E+11 3.162E+16 295 1.800E-4 1.063225010E+00 1.063695581E+00
1.000000E+12 3.162E+16 295 1.800E-4 1.068144020E+00 1.068495339E+00
1.468000E+12 3.162E+16 295 1.800E-4 1.073045880E+00 1.073307371E+00
2.154000E+12 3.162E+16 295 1.800E-4 1.077753169E+00 1.077946797E+00
3.162000E+12 3.162E+16 295 1.800E-4 1.082150052E+00 1.082292492E+00
4.642000E+12 3.162E+16 295 1.800E-4 1.086174930E+00 1.086278929E+00
6.813000E+12 3.162E+16 295 1.800E-4 1.089802566E+00 1.089877877E+00
1.000000E+13 3.162E+16 295 1.800E-4 1.093022415E+00 1.093072633E+00
