N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.486950000E-03 3.817439000E-03 3.341908000E-03 2.974722000E-03
1.016672606E+01 3.226129000E-03 2.723496000E-03 2.370008000E-03 2.099025000E-03
1.033324570E+01 2.282333000E-03 1.914746000E-03 1.657996000E-03 1.462112000E-03
1.049996187E+01 1.594754000E-03 1.330976000E-03 1.147495000E-03 1.007889000E-03
1.066670514E+01 1.103736000E-03 9.168960000E-04 7.871700000E-04 6.885580000E-04
1.083333839E+01 7.581080000E-04 6.268620000E-04 5.357250000E-04 4.664210000E-04
1.100000000E+01 5.173250000E-04 4.255690000E-04 3.617520000E-04 3.131700000E-04
1.116672606E+01 3.508440000E-04 2.868430000E-04 2.422250000E-04 2.082370000E-04
1.133324570E+01 2.364140000E-04 1.918200000E-04 1.606800000E-04 1.370000000E-04
1.149996187E+01 1.581780000E-04 1.271610000E-04 1.055350000E-04 8.920500000E-05
1.166670514E+01 1.050130000E-04 8.355700000E-05 6.872300000E-05 5.770100000E-05
1.183333839E+01 6.920000000E-05 5.455100000E-05 4.466000000E-05 3.746900000E-05
1.200000000E+01 4.539800000E-05 3.565500000E-05 2.932000000E-05 2.491000000E-05
1.216672606E+01 2.990600000E-05 2.370200000E-05 1.989500000E-05 1.738500000E-05
1.233324570E+01 2.011100000E-05 1.640000000E-05 1.429400000E-05 1.298100000E-05
1.249996187E+01 1.412800000E-05 1.207500000E-05 1.101500000E-05 1.038100000E-05
1.266670514E+01 1.057700000E-05 9.533000000E-06 9.052000000E-06 8.765000000E-06
1.283333839E+01 8.479000000E-06 7.990000000E-06 7.797000000E-06 7.670000000E-06
1.300000000E+01 7.194000000E-06 6.981000000E-06 6.918000000E-06 6.860000000E-06
