N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 305 1.800E-4 1.241398303E+00 1.251953921E+00
1.468000E+10 1.000E+16 305 1.800E-4 1.244290422E+00 1.252004804E+00
2.154000E+10 1.000E+16 305 1.800E-4 1.246509362E+00 1.252079044E+00
3.162000E+10 1.000E+16 305 1.800E-4 1.248211111E+00 1.252187135E+00
4.642000E+10 1.000E+16 305 1.800E-4 1.249531789E+00 1.252343956E+00
6.813000E+10 1.000E+16 305 1.800E-4 1.250594371E+00 1.252570351E+00
1.000000E+11 1.000E+16 305 1.800E-4 1.251511330E+00 1.252894847E+00
1.468000E+11 1.000E+16 305 1.800E-4 1.252386999E+00 1.253355394E+00
2.154000E+11 1.000E+16 305 1.800E-4 1.253320407E+00 1.254000441E+00
3.162000E+11 1.000E+16 305 1.800E-4 1.254407400E+00 1.254888446E+00
4.642000E+11 1.000E+16 305 1.800E-4 1.255740464E+00 1.256084899E+00
6.813000E+11 1.000E+16 305 1.800E-4 1.257405288E+00 1.257656286E+00
1.000000E+12 1.000E+16 305 1.800E-4 1.259474222E+00 1.259661432E+00
1.468000E+12 1.000E+16 305 1.800E-4 1.261998231E+00 1.262141802E+00
2.154000E+12 1.000E+16 305 1.800E-4 1.264999432E+00 1.265112876E+00
3.162000E+12 1.000E+16 305 1.800E-4 1.268467479E+00 1.268559670E+00
4.642000E+12 1.000E+16 305 1.800E-4 1.272363613E+00 1.272440260E+00
6.813000E+12 1.000E+16 305 1.800E-4 1.276633782E+00 1.276698521E+00
1.000000E+13 1.000E+16 305 1.800E-4 1.281224964E+00 1.281280128E+00
