T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
325 001_325 35.674 5.555380E-1 3.737078E+1 8.051630E+1 1.671590E+1 4.736360E-1 3.529270E+1 1.000000E+2 1.000000E+10 1.000000E+10 3.800E-4 3.162E+16
325 002_325 35.674 5.553840E-1 3.732465E+1 8.050920E+1 1.668920E+1 4.734490E-1 3.525014E+1 1.000000E+2 1.468000E+10 1.468000E+10 3.800E-4 3.162E+16
325 003_325 35.674 5.551620E-1 3.725847E+1 8.049910E+1 1.665080E+1 4.731830E-1 3.518896E+1 1.000000E+2 2.154000E+10 2.154000E+10 3.800E-4 3.162E+16
325 004_325 35.674 5.548440E-1 3.716449E+1 8.048520E+1 1.659640E+1 4.728090E-1 3.510183E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.800E-4 3.162E+16
325 005_325 35.674 5.543950E-1 3.703292E+1 8.046640E+1 1.652040E+1 4.722910E-1 3.497935E+1 1.000000E+2 4.642000E+10 4.642000E+10 3.800E-4 3.162E+16
325 006_325 35.674 5.537700E-1 3.685230E+1 8.044170E+1 1.641630E+1 4.715930E-1 3.481030E+1 1.000000E+2 6.813000E+10 6.813000E+10 3.800E-4 3.162E+16
325 007_325 35.674 5.529200E-1 3.661080E+1 8.041050E+1 1.627740E+1 4.706810E-1 3.458256E+1 1.000000E+2 1.000000E+11 1.000000E+11 3.800E-4 3.162E+16
325 008_325 35.674 5.517990E-1 3.629864E+1 8.037260E+1 1.609830E+1 4.695380E-1 3.428530E+1 1.000000E+2 1.468000E+11 1.468000E+11 3.800E-4 3.162E+16
325 009_325 35.674 5.503750E-1 3.591134E+1 8.032810E+1 1.587660E+1 4.681730E-1 3.391189E+1 1.000000E+2 2.154000E+11 2.154000E+11 3.800E-4 3.162E+16
325 010_325 35.674 5.485860E-1 3.545226E+1 8.028480E+1 1.561430E+1 4.666210E-1 3.346247E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.800E-4 3.162E+16
325 011_325 35.674 5.465010E-1 3.493215E+1 8.020100E+1 1.531070E+1 4.649120E-1 3.293251E+1 1.000000E+2 4.642000E+11 4.642000E+11 3.800E-4 3.162E+16
325 012_325 35.674 5.441700E-1 3.436483E+1 8.013760E+1 1.498600E+1 4.623680E-1 3.241142E+1 1.000000E+2 6.813000E+11 6.813000E+11 3.800E-4 3.162E+16
325 013_325 35.674 5.416050E-1 3.376139E+1 8.006780E+1 1.464070E+1 4.597800E-1 3.184280E+1 1.000000E+2 1.000000E+12 1.000000E+12 3.800E-4 3.162E+16
325 014_325 35.674 5.387380E-1 3.312671E+1 7.999670E+1 1.427670E+1 4.571890E-1 3.122715E+1 1.000000E+2 1.468000E+12 1.468000E+12 3.800E-4 3.162E+16
325 015_325 35.674 5.355550E-1 3.246017E+1 7.988420E+1 1.388720E+1 4.544580E-1 3.055775E+1 1.000000E+2 2.154000E+12 2.154000E+12 3.800E-4 3.162E+16
325 016_325 35.674 5.321150E-1 3.175870E+1 7.978870E+1 1.348370E+1 4.508340E-1 2.990839E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.800E-4 3.162E+16
325 017_325 35.674 5.283280E-1 3.101928E+1 7.969390E+1 1.306050E+1 4.473580E-1 2.919478E+1 1.000000E+2 4.642000E+12 4.642000E+12 3.800E-4 3.162E+16
325 018_325 35.674 5.242090E-1 3.023991E+1 7.955150E+1 1.261050E+1 4.436660E-1 2.842346E+1 1.000000E+2 6.813000E+12 6.813000E+12 3.800E-4 3.162E+16
325 019_325 35.674 5.198460E-1 2.941963E+1 7.942570E+1 1.214710E+1 4.392620E-1 2.765349E+1 1.000000E+2 1.000000E+13 1.000000E+13 3.800E-4 3.162E+16
325 020_325 35.674 5.150800E-1 2.855842E+1 7.930470E+1 1.166560E+1 4.352530E-1 2.680191E+1 1.000000E+2 1.468000E+13 1.468000E+13 3.800E-4 3.162E+16
325 021_325 35.674 5.101390E-1 2.765716E+1 7.911450E+1 1.116230E+1 4.301560E-1 2.594933E+1 1.000000E+2 2.154000E+13 2.154000E+13 3.800E-4 3.162E+16
325 022_325 35.674 5.048120E-1 2.671774E+1 7.896710E+1 1.065060E+1 4.255600E-1 2.502734E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.800E-4 3.162E+16
325 023_325 35.674 4.993260E-1 2.574306E+1 7.874630E+1 1.012220E+1 4.200100E-1 2.409989E+1 1.000000E+2 4.642000E+13 4.642000E+13 3.800E-4 3.162E+16
325 024_325 35.674 4.935180E-1 2.473708E+1 7.855860E+1 9.590600E+0 4.150300E-1 2.310822E+1 1.000000E+2 6.813000E+13 6.813000E+13 3.800E-4 3.162E+16
325 025_325 35.674 4.875090E-1 2.370477E+1 7.830440E+1 9.049100E+0 4.089070E-1 2.212996E+1 1.000000E+2 1.000000E+14 1.000000E+14 3.800E-4 3.162E+16
