fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 15:29:20 297 39.04 1.000E+000 7.200E-001 2.291E-006 4.217E+003 3.055E+000 7.037E-009 2.038E-003 
0002 15:31:22 297 39.04 1.000E+000 7.200E-001 2.219E-006 4.434E+003 3.099E+000 6.637E-009 2.151E-003 
0003 15:33:36 297 39.04 1.000E+000 7.200E-001 2.251E-006 4.253E+003 3.065E+000 6.955E-009 2.045E-003 
0004 15:36:48 297 39.04 1.000E+000 7.200E-001 2.247E-006 4.439E+003 3.100E+000 6.622E-009 2.236E-003 
0005 15:39:32 297 39.04 1.000E+000 7.200E-001 2.231E-006 4.413E+003 3.088E+000 6.695E-009 2.151E-003 
0006 15:43:16 296.9 39.05 1.000E+000 7.200E-001 2.253E-006 4.245E+003 3.063E+000 6.936E-009 2.146E-003 
0007 15:45:56 296.9 39.05 1.000E+000 7.200E-001 2.246E-006 4.278E+003 3.068E+000 6.882E-009 2.095E-003 
0008 15:48:50 297 39.04 1.000E+000 7.200E-001 2.347E-006 4.256E+003 3.065E+000 6.965E-009 2.072E-003 
0009 15:51:50 297 39.04 1.000E+000 7.200E-001 2.300E-006 4.120E+003 3.040E+000 7.194E-009 2.021E-003 
0010 15:54:08 297 39.04 1.000E+000 7.200E-001 2.340E-006 4.255E+003 3.058E+000 6.985E-009 2.116E-003 
0011 15:56:58 297 39.04 1.000E+000 7.200E-001 2.318E-006 4.302E+003 3.071E+000 6.864E-009 2.057E-003 
0012 15:59:10 297 39.04 1.000E+000 7.200E-001 2.327E-006 4.126E+003 3.044E+000 7.173E-009 2.042E-003 
0013 16:02:08 297 39.04 1.000E+000 7.200E-001 2.279E-006 4.222E+003 3.064E+000 6.979E-009 2.021E-003 
