fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.584269616E-14 1.000000000E+20 1.176168569E+00 4.401357560E-15 5.361739203E-05 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.347760125E-14 1.000000000E+20 1.230391005E+00 3.518798329E-15 3.287495903E-04 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.209017570E-14 1.000000000E+20 1.188875097E+00 6.033277197E-15 7.727293053E-05 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.973881378E-14 1.000000000E+20 1.230433547E+00 5.164229527E-15 3.295118002E-04 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.122429590E-14 1.000000000E+20 1.200381345E+00 8.426999062E-15 1.064934931E-04 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.887930236E-14 1.000000000E+20 1.230496080E+00 7.578637221E-15 3.306286404E-04 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 9.451434265E-14 1.000000000E+20 1.209134772E+00 1.195432731E-14 1.395111011E-04 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.218988809E-14 1.000000000E+20 1.230586690E+00 1.112090245E-14 3.322638504E-04 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.137903271E-13 1.000000000E+20 1.215631050E+00 1.713929386E-14 1.743280013E-04 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.150322237E-14 1.000000000E+20 1.230718098E+00 1.631684357E-14 3.346561289E-04 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.416094846E-13 1.000000000E+20 1.220394335E+00 2.475038690E-14 2.088599632E-04 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.938123349E-14 1.000000000E+20 1.230907439E+00 2.393632441E-14 3.381495828E-04 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.814661140E-13 1.000000000E+20 1.223899176E+00 3.591262225E-14 2.416152983E-04 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.293251852E-13 1.000000000E+20 1.231177600E+00 3.510544175E-14 3.432416054E-04 
