N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.343000000E-06 4.325000000E-06 4.353000000E-06 4.403000000E-06
1.600000000E+01 7.486600000E-05 7.342400000E-05 7.262600000E-05 7.232000000E-05
1.700000000E+01 1.060628000E-03 1.058678000E-03 1.063568000E-03 1.062308000E-03
1.549996187E+01 1.881500000E-05 1.838400000E-05 1.814600000E-05 1.805200000E-05
1.649996187E+01 2.900570000E-04 2.873500000E-04 2.854550000E-04 2.842900000E-04
1.674996808E+01 5.610510000E-04 5.576800000E-04 5.553000000E-04 5.537680000E-04
1.624993176E+01 1.480160000E-04 1.458020000E-04 1.445380000E-04 1.438640000E-04
1.574996808E+01 3.762300000E-05 3.676500000E-05 3.636900000E-05 3.615100000E-05
1.524993176E+01 9.290000000E-06 9.097000000E-06 9.004000000E-06 8.982000000E-06
