N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.657000000E-06 3.220000000E-07 1.796000000E-06 3.018000000E-06
1.600000000E+01 4.665600000E-05 4.591500000E-05 4.558200000E-05 4.535600000E-05
1.700000000E+01 7.669930000E-04 7.609470000E-04 7.610150000E-04 7.645730000E-04
1.549996187E+01 1.198300000E-05 1.222600000E-05 1.245800000E-05 1.273000000E-05
1.649996187E+01 1.867910000E-04 1.838570000E-04 1.830580000E-04 1.824730000E-04
1.674996808E+01 3.793960000E-04 3.756790000E-04 3.739780000E-04 3.738480000E-04
1.624993176E+01 9.256000000E-05 9.091900000E-05 9.031300000E-05 8.990400000E-05
1.574996808E+01 2.393500000E-05 2.368700000E-05 2.358600000E-05 2.357200000E-05
1.524993176E+01 4.607000000E-06 5.560000000E-06 6.355000000E-06 7.030000000E-06
