N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.398000000E-06 2.875000000E-06 3.255000000E-06 3.590000000E-06
1.600000000E+01 5.808200000E-05 5.708800000E-05 5.643500000E-05 5.613100000E-05
1.700000000E+01 9.246680000E-04 9.185000000E-04 9.237110000E-04 9.261660000E-04
1.549996187E+01 1.457000000E-05 1.431100000E-05 1.419300000E-05 1.416500000E-05
1.649996187E+01 2.354000000E-04 2.325450000E-04 2.312290000E-04 2.303380000E-04
1.674996808E+01 4.704960000E-04 4.663280000E-04 4.653030000E-04 4.639910000E-04
1.624993176E+01 1.167330000E-04 1.150070000E-04 1.140640000E-04 1.133780000E-04
1.574996808E+01 2.909700000E-05 2.848400000E-05 2.820500000E-05 2.803200000E-05
1.524993176E+01 6.970000000E-06 7.051000000E-06 7.134000000E-06 7.271000000E-06
