N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.679000000E-06 5.409000000E-06 5.271000000E-06 5.185000000E-06
1.600000000E+01 4.330300000E-05 4.272000000E-05 4.254500000E-05 4.243100000E-05
1.700000000E+01 6.907750000E-04 6.847350000E-04 6.835770000E-04 6.879140000E-04
1.549996187E+01 1.092500000E-05 1.172100000E-05 1.238500000E-05 1.306300000E-05
1.649996187E+01 1.675940000E-04 1.650170000E-04 1.641220000E-04 1.638140000E-04
1.674996808E+01 3.395130000E-04 3.360380000E-04 3.343270000E-04 3.338680000E-04
1.624993176E+01 8.418600000E-05 8.261200000E-05 8.211700000E-05 8.195300000E-05
1.574996808E+01 2.258200000E-05 2.260300000E-05 2.273400000E-05 2.292200000E-05
1.524993176E+01 2.527000000E-06 4.491000000E-06 6.040000000E-06 7.345000000E-06
