T d154 d184 d214 d244
d 150 180 210 240
290 1.214783679E+00 1.210945576E+00 1.208124189E+00 1.205646530E+00
295 1.211654954E+00 1.207708067E+00 1.204367961E+00 1.201245347E+00
300 1.204577194E+00 1.199213046E+00 1.194579927E+00 1.189951162E+00
305 1.188124914E+00 1.179781046E+00 1.172260991E+00 1.164909118E+00
310 1.153649255E+00 1.139814925E+00 1.127210049E+00 1.115174594E+00
315 1.087567595E+00 1.066599965E+00 1.046433301E+00 1.027983904E+00
320 1.014025623E+00 1.012546190E+00 1.011455056E+00 1.010613110E+00
325 1.014527941E+00 1.013311954E+00 1.012415181E+00 1.011721564E+00
330 1.016690016E+00 1.015680758E+00 1.014932309E+00 1.014349242E+00
335 1.021021743E+00 1.020170953E+00 1.019532888E+00 1.019029252E+00
340 1.028202014E+00 1.027469131E+00 1.026910244E+00 1.026459221E+00
