T d154 d184 d214 d244
d 150 180 210 240
290 1.318961089E+00 1.313691623E+00 1.309189692E+00 1.306745254E+00
295 1.318415832E+00 1.313393310E+00 1.309125529E+00 1.306972333E+00
300 1.318879330E+00 1.314347400E+00 1.310131579E+00 1.308212824E+00
305 1.320372518E+00 1.316490272E+00 1.312146009E+00 1.310549844E+00
310 1.322839445E+00 1.319289906E+00 1.315125664E+00 1.313489146E+00
315 1.326055348E+00 1.322768084E+00 1.318827038E+00 1.317117776E+00
320 1.329839518E+00 1.326746884E+00 1.322821585E+00 1.321082725E+00
325 1.333820269E+00 1.330830888E+00 1.327113742E+00 1.324978728E+00
330 1.337784839E+00 1.334333209E+00 1.330921772E+00 1.328801814E+00
335 1.341749487E+00 1.337973367E+00 1.334228081E+00 1.331790577E+00
340 1.345137315E+00 1.340770658E+00 1.336623887E+00 1.333782706E+00
