T d154 d184 d214 d244
d 150 180 210 240
290 1.227006797E+00 1.222787900E+00 1.220576982E+00 1.218423512E+00
295 1.227227815E+00 1.223084469E+00 1.220911641E+00 1.218514074E+00
300 1.226492960E+00 1.222086157E+00 1.219685078E+00 1.216722058E+00
305 1.223286454E+00 1.217839971E+00 1.214569726E+00 1.210705113E+00
310 1.214512193E+00 1.207144500E+00 1.202021215E+00 1.196492232E+00
315 1.194989491E+00 1.184056382E+00 1.175436782E+00 1.166931417E+00
320 1.156356771E+00 1.139450793E+00 1.125426053E+00 1.111901581E+00
325 1.087880195E+00 1.062565788E+00 1.041310016E+00 1.021627245E+00
330 1.011757071E+00 1.010491816E+00 1.009604306E+00 1.008924738E+00
335 1.012133729E+00 1.011100587E+00 1.010364126E+00 1.009798118E+00
340 1.013747418E+00 1.012883316E+00 1.012263422E+00 1.011782684E+00
