N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 305 3.800E-4 3.684676E+1 1.814620E+1 5.976980E-1 8.239570E+1
1.468000E+10 5.623E+16 305 3.800E-4 3.680272E+1 1.812110E+1 5.976020E-1 8.239340E+1
2.154000E+10 5.623E+16 305 3.800E-4 3.673954E+1 1.808510E+1 5.974650E-1 8.239010E+1
3.162000E+10 5.623E+16 305 3.800E-4 3.664979E+1 1.803400E+1 5.972680E-1 8.238550E+1
4.642000E+10 5.623E+16 305 3.800E-4 3.652410E+1 1.796240E+1 5.969910E-1 8.237890E+1
6.813000E+10 5.623E+16 305 3.800E-4 3.635144E+1 1.786400E+1 5.966080E-1 8.236980E+1
1.000000E+11 5.623E+16 305 3.800E-4 3.612028E+1 1.773220E+1 5.960870E-1 8.235740E+1
1.468000E+11 5.623E+16 305 3.800E-4 3.582074E+1 1.756140E+1 5.954030E-1 8.234070E+1
2.154000E+11 5.623E+16 305 3.800E-4 3.544751E+1 1.734120E+1 5.945310E-1 8.228490E+1
3.162000E+11 5.623E+16 305 3.800E-4 3.500209E+1 1.708690E+1 5.934620E-1 8.225780E+1
4.642000E+11 5.623E+16 305 3.800E-4 3.449254E+1 1.679570E+1 5.921930E-1 8.222630E+1
6.813000E+11 5.623E+16 305 3.800E-4 3.392998E+1 1.647360E+1 5.907260E-1 8.219010E+1
1.000000E+12 5.623E+16 305 3.800E-4 3.332389E+1 1.612540E+1 5.890030E-1 8.215570E+1
1.468000E+12 5.623E+16 305 3.800E-4 3.267921E+1 1.575340E+1 5.870320E-1 8.211870E+1
2.154000E+12 5.623E+16 305 3.800E-4 3.199676E+1 1.535770E+1 5.848400E-1 8.206960E+1
3.162000E+12 5.623E+16 305 3.800E-4 3.127532E+1 1.493140E+1 5.824100E-1 8.197290E+1
4.642000E+12 5.623E+16 305 3.800E-4 3.051337E+1 1.448820E+1 5.797040E-1 8.190650E+1
6.813000E+12 5.623E+16 305 3.800E-4 2.970990E+1 1.402110E+1 5.766020E-1 8.184710E+1
1.000000E+13 5.623E+16 305 3.800E-4 2.886460E+1 1.352360E+1 5.732600E-1 8.172900E+1
1.468000E+13 5.623E+16 305 3.800E-4 2.797798E+1 1.301030E+1 5.696400E-1 8.163380E+1
2.154000E+13 5.623E+16 305 3.800E-4 2.705149E+1 1.247700E+1 5.656010E-1 8.154740E+1
3.162000E+13 5.623E+16 305 3.800E-4 2.608754E+1 1.191930E+1 5.613600E-1 8.139100E+1
4.642000E+13 5.623E+16 305 3.800E-4 2.508960E+1 1.135310E+1 5.567340E-1 8.127770E+1
6.813000E+13 5.623E+16 305 3.800E-4 2.406216E+1 1.076950E+1 5.518880E-1 8.109780E+1
1.000000E+14 5.623E+16 305 3.800E-4 2.301070E+1 1.018390E+1 5.467050E-1 8.095240E+1
