N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+16 305 3.800E-4 3.646314E+1 1.792640E+1 5.967760E-1 8.238140E+1
1.468000E+10 5.623E+16 305 3.800E-4 3.626893E+1 1.781550E+1 5.963210E-1 8.237290E+1
2.154000E+10 5.623E+16 305 3.800E-4 3.601287E+1 1.766930E+1 5.957170E-1 8.236100E+1
3.162000E+10 5.623E+16 305 3.800E-4 3.568702E+1 1.747600E+1 5.949430E-1 8.231100E+1
4.642000E+10 5.623E+16 305 3.800E-4 3.528885E+1 1.724850E+1 5.939810E-1 8.228890E+1
6.813000E+10 5.623E+16 305 3.800E-4 3.482248E+1 1.698200E+1 5.928260E-1 8.226240E+1
1.000000E+11 5.623E+16 305 3.800E-4 3.429712E+1 1.668150E+1 5.914780E-1 8.223140E+1
1.468000E+11 5.623E+16 305 3.800E-4 3.372303E+1 1.635230E+1 5.899300E-1 8.219600E+1
2.154000E+11 5.623E+16 305 3.800E-4 3.310762E+1 1.599810E+1 5.880900E-1 8.216690E+1
3.162000E+11 5.623E+16 305 3.800E-4 3.245395E+1 1.562020E+1 5.860430E-1 8.212780E+1
4.642000E+11 5.623E+16 305 3.800E-4 3.176187E+1 1.521170E+1 5.837740E-1 8.204050E+1
6.813000E+11 5.623E+16 305 3.800E-4 3.103004E+1 1.478600E+1 5.812650E-1 8.197750E+1
1.000000E+12 5.623E+16 305 3.800E-4 3.025718E+1 1.433680E+1 5.784130E-1 8.191900E+1
1.468000E+12 5.623E+16 305 3.800E-4 2.944254E+1 1.386340E+1 5.752520E-1 8.185360E+1
2.154000E+12 5.623E+16 305 3.800E-4 2.858610E+1 1.336030E+1 5.718520E-1 8.172910E+1
3.162000E+12 5.623E+16 305 3.800E-4 2.768865E+1 1.284250E+1 5.680980E-1 8.164390E+1
4.642000E+12 5.623E+16 305 3.800E-4 2.675192E+1 1.230490E+1 5.640350E-1 8.154870E+1
6.813000E+12 5.623E+16 305 3.800E-4 2.577863E+1 1.174450E+1 5.597530E-1 8.139100E+1
1.000000E+13 5.623E+16 305 3.800E-4 2.477255E+1 1.117670E+1 5.550580E-1 8.128390E+1
1.468000E+13 5.623E+16 305 3.800E-4 2.373846E+1 1.059290E+1 5.502240E-1 8.110010E+1
2.154000E+13 5.623E+16 305 3.800E-4 2.268210E+1 1.000910E+1 5.449920E-1 8.096940E+1
3.162000E+13 5.623E+16 305 3.800E-4 2.161010E+1 9.418100E+0 5.396490E-1 8.075980E+1
4.642000E+13 5.623E+16 305 3.800E-4 2.052980E+1 8.835400E+0 5.339600E-1 8.059980E+1
6.813000E+13 5.623E+16 305 3.800E-4 1.944911E+1 8.255100E+0 5.281360E-1 8.036660E+1
1.000000E+14 5.623E+16 305 3.800E-4 1.837630E+1 7.691300E+0 5.221090E-1 8.016430E+1
