T nFsrh nFBsrh dnsrh nF nFB dn
290 1.156802109E+00 1.084833896E+0 7.196821300E-02 1.156802109E+00 1.084833896E+0 7.196821300E-02
295 1.162689949E+00 1.068529408E+0 9.416054100E-02 1.162689949E+00 1.068529408E+0 9.416054100E-02
300 1.167593725E+00 1.055711667E+0 1.118820580E-01 1.167593725E+00 1.055711667E+0 1.118820580E-01
305 1.167111008E+00 1.045572613E+0 1.215383950E-01 1.167111008E+00 1.045572613E+0 1.215383950E-01
310 1.161709475E+00 1.037503058E+0 1.242064170E-01 1.161709475E+00 1.037503058E+0 1.242064170E-01
315 1.143893760E+00 1.031041658E+0 1.128521020E-01 1.143893760E+00 1.031041658E+0 1.128521020E-01
320 1.129639293E+00 1.025837275E+0 1.038020180E-01 1.129639293E+00 1.025837275E+0 1.038020180E-01
325 1.106721177E+00 1.021621204E+0 8.509997300E-02 1.106721177E+00 1.021621204E+0 8.509997300E-02
330 1.079686894E+00 1.018186681E+0 6.150021300E-02 1.079686894E+00 1.018186681E+0 6.150021300E-02
335 1.011913062E+00 1.015373711E+0 -3.460649000E-03 1.011913062E+00 1.015373711E+0 -3.460649000E-03
340 1.010830174E+00 1.013057791E+0 -2.227617000E-03 1.010830174E+00 1.013057791E+0 -2.227617000E-03
