T nFsrh nFBsrh dnsrh nF nFB dn
290 1.181478139E+00 1.000013398E+0 1.814647410E-01 1.181478139E+00 1.000013398E+0 1.814647410E-01
295 1.187131073E+00 1.000012951E+0 1.871181220E-01 1.187131073E+00 1.000012951E+0 1.871181220E-01
300 1.186905111E+00 1.000012536E+0 1.868925750E-01 1.186905111E+00 1.000012536E+0 1.868925750E-01
305 1.194397028E+00 1.000012151E+0 1.943848770E-01 1.194397028E+00 1.000012151E+0 1.943848770E-01
310 1.200617510E+00 1.000011792E+0 2.006057180E-01 1.200617510E+00 1.000011792E+0 2.006057180E-01
315 1.199036048E+00 1.000011458E+0 1.990245900E-01 1.199036048E+00 1.000011458E+0 1.990245900E-01
320 1.203730873E+00 1.000011147E+0 2.037197260E-01 1.203730873E+00 1.000011147E+0 2.037197260E-01
325 1.206419795E+00 1.000010855E+0 2.064089400E-01 1.206419795E+00 1.000010855E+0 2.064089400E-01
330 1.207258612E+00 1.000010582E+0 2.072480300E-01 1.207258612E+00 1.000010582E+0 2.072480300E-01
335 1.210567605E+00 1.000010326E+0 2.105572790E-01 1.210567605E+00 1.000010326E+0 2.105572790E-01
340 1.199850666E+00 1.000010086E+0 1.998405800E-01 1.199850666E+00 1.000010086E+0 1.998405800E-01
