T nFsrh nFBsrh dnsrh nF nFB dn
290 1.225220686E+00 1.000022865E+0 2.251978210E-01 1.225220686E+00 1.000022865E+0 2.251978210E-01
295 1.234817623E+00 1.000022102E+0 2.347955210E-01 1.234817623E+00 1.000022102E+0 2.347955210E-01
300 1.220447891E+00 1.000021394E+0 2.204264970E-01 1.220447891E+00 1.000021394E+0 2.204264970E-01
305 1.229946321E+00 1.000020736E+0 2.299255850E-01 1.229946321E+00 1.000020736E+0 2.299255850E-01
310 1.228627326E+00 1.000020125E+0 2.286072010E-01 1.228627326E+00 1.000020125E+0 2.286072010E-01
315 1.238185078E+00 1.000019555E+0 2.381655230E-01 1.238185078E+00 1.000019555E+0 2.381655230E-01
320 1.247598250E+00 1.000019023E+0 2.475792270E-01 1.247598250E+00 1.000019023E+0 2.475792270E-01
325 1.246540726E+00 1.000018525E+0 2.465222010E-01 1.246540726E+00 1.000018525E+0 2.465222010E-01
330 1.250261665E+00 1.000018060E+0 2.502436050E-01 1.250261665E+00 1.000018060E+0 2.502436050E-01
335 1.259235997E+00 1.000017623E+0 2.592183740E-01 1.259235997E+00 1.000017623E+0 2.592183740E-01
340 1.263055536E+00 1.000017213E+0 2.630383230E-01 1.263055536E+00 1.000017213E+0 2.630383230E-01
