T nFsrh nFBsrh dnsrh nF nFB dn
290 1.176812698E+00 1.179849338E+0 -3.036640000E-03 1.176812698E+00 1.179849338E+0 -3.036640000E-03
295 1.174207962E+00 1.146773119E+0 2.743484300E-02 1.174207962E+00 1.146773119E+0 2.743484300E-02
300 1.181351772E+00 1.120434790E+0 6.091698200E-02 1.181351772E+00 1.120434790E+0 6.091698200E-02
305 1.188083978E+00 1.099362825E+0 8.872115300E-02 1.188083978E+00 1.099362825E+0 8.872115300E-02
310 1.185197193E+00 1.082420301E+0 1.027768920E-01 1.185197193E+00 1.082420301E+0 1.027768920E-01
315 1.190956328E+00 1.068728417E+0 1.222279110E-01 1.190956328E+00 1.068728417E+0 1.222279110E-01
320 1.195692063E+00 1.057606579E+0 1.380854840E-01 1.195692063E+00 1.057606579E+0 1.380854840E-01
325 1.194877259E+00 1.048526145E+0 1.463511140E-01 1.194877259E+00 1.048526145E+0 1.463511140E-01
330 1.182317919E+00 1.041075006E+0 1.412429130E-01 1.182317919E+00 1.041075006E+0 1.412429130E-01
335 1.167827643E+00 1.034930584E+0 1.328970590E-01 1.167827643E+00 1.034930584E+0 1.328970590E-01
340 1.154992629E+00 1.029839275E+0 1.251533540E-01 1.154992629E+00 1.029839275E+0 1.251533540E-01
