N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 7.663953300E-02 7.334436600E-02 7.162500800E-02 7.048924100E-02 7.049071900E-02 7.236855500E-02 7.442228100E-02 7.736334000E-02 8.197668200E-02 8.578198900E-02 8.936245000E-02
1.016672606E+01 7.642963900E-02 7.314629300E-02 7.141715400E-02 7.027199300E-02 7.025800700E-02 7.209907400E-02 7.410043000E-02 7.705355000E-02 8.163019800E-02 8.542060200E-02 8.899373600E-02
1.033324570E+01 7.613207900E-02 7.286566800E-02 7.112291600E-02 6.996405200E-02 6.992757500E-02 7.171586100E-02 7.369517100E-02 7.661103600E-02 8.113455800E-02 8.490249100E-02 8.846420900E-02
1.049996187E+01 7.571640600E-02 7.247402100E-02 7.071280900E-02 6.953421500E-02 6.946510600E-02 7.118494700E-02 7.313401500E-02 7.596421800E-02 8.043345200E-02 8.416752300E-02 8.771108600E-02
1.066670514E+01 7.514737900E-02 7.193871900E-02 7.015347500E-02 6.894676200E-02 6.883094000E-02 7.045736000E-02 7.235928100E-02 7.511006100E-02 7.945765500E-02 8.314051700E-02 8.665477700E-02
1.083333839E+01 7.438943300E-02 7.122748900E-02 6.941274200E-02 6.816691200E-02 6.798534100E-02 6.949471400E-02 7.129698700E-02 7.393608400E-02 7.812999700E-02 8.173524900E-02 8.520215400E-02
1.100000000E+01 7.341534900E-02 7.031705700E-02 6.846919200E-02 6.717094400E-02 6.689944200E-02 6.823590700E-02 6.989883800E-02 7.241409700E-02 7.637879700E-02 7.986755300E-02 8.325801000E-02
1.116672606E+01 7.221943000E-02 6.920583400E-02 6.732580700E-02 6.596107300E-02 6.557165000E-02 6.670105700E-02 6.817950100E-02 7.048089600E-02 7.416247400E-02 7.748024200E-02 8.075017300E-02
1.133324570E+01 7.083256800E-02 6.792787900E-02 6.602395400E-02 6.458091200E-02 6.404553700E-02 6.492789700E-02 6.614294500E-02 6.818398400E-02 7.150333600E-02 7.457962600E-02 7.766733800E-02
1.149996187E+01 6.933385700E-02 6.656241100E-02 6.465122000E-02 6.312369200E-02 6.242004200E-02 6.301100200E-02 6.394324600E-02 6.563545400E-02 6.851681600E-02 7.127173800E-02 7.410103300E-02
1.166670514E+01 6.785115100E-02 6.523251300E-02 6.333654200E-02 6.171376900E-02 6.084227600E-02 6.111914400E-02 6.171433900E-02 6.302846300E-02 6.541536700E-02 6.777377100E-02 7.026570200E-02
1.183333839E+01 6.654295600E-02 6.408804100E-02 6.223042000E-02 6.054704500E-02 5.948084900E-02 5.945024000E-02 5.969214000E-02 6.060024100E-02 6.246904500E-02 6.437875300E-02 6.646978500E-02
1.200000000E+01 6.555656300E-02 6.327174300E-02 6.147247800E-02 5.974524300E-02 5.848810900E-02 5.817323400E-02 5.806821000E-02 5.857037300E-02 5.993301800E-02 6.137622600E-02 6.303366300E-02
1.216672606E+01 6.499293800E-02 6.287564700E-02 6.115323000E-02 5.937470400E-02 5.796423600E-02 5.739697400E-02 5.696687400E-02 5.708424600E-02 5.797854800E-02 5.896928800E-02 6.019371800E-02
1.233324570E+01 6.484423100E-02 6.290530400E-02 6.128288000E-02 5.950117300E-02 5.793356600E-02 5.714983900E-02 5.642441400E-02 5.618837800E-02 5.666247800E-02 5.723298800E-02 5.804748900E-02
1.249996187E+01 6.500552300E-02 6.327276700E-02 6.178359400E-02 6.000398300E-02 5.834051700E-02 5.738129400E-02 5.639544200E-02 5.584096200E-02 5.594249700E-02 5.612927600E-02 5.656453800E-02
1.266670514E+01 6.532117500E-02 6.382615700E-02 6.251348600E-02 6.078184600E-02 5.906833500E-02 5.798277200E-02 5.677824900E-02 5.594359400E-02 5.571757400E-02 5.555509400E-02 5.564051700E-02
1.283333839E+01 6.561721400E-02 6.440103900E-02 6.331218800E-02 6.168262400E-02 5.997479500E-02 5.882072400E-02 5.744779200E-02 5.637707400E-02 5.586921300E-02 5.539115900E-02 5.515386600E-02
1.300000000E+01 6.576363000E-02 6.485946100E-02 6.404118200E-02 6.256564200E-02 6.092437600E-02 5.976674200E-02 5.828901900E-02 5.702931400E-02 5.628926900E-02 5.553208800E-02 5.500020400E-02
