T d154 d184 d214 d244
d 150 180 210 240
290 1.221666280E+00 1.220356153E+00 1.219250398E+00 1.218354777E+00
295 1.224716698E+00 1.223017312E+00 1.221957287E+00 1.220870172E+00
300 1.227396344E+00 1.225265509E+00 1.223895702E+00 1.222989957E+00
305 1.230178932E+00 1.227691389E+00 1.226027523E+00 1.224912714E+00
310 1.232441787E+00 1.229771116E+00 1.227552599E+00 1.226162047E+00
315 1.233454722E+00 1.230310093E+00 1.227629836E+00 1.225981889E+00
320 1.234289240E+00 1.230763553E+00 1.227450485E+00 1.225329839E+00
325 1.234297229E+00 1.230008307E+00 1.226170631E+00 1.223435146E+00
330 1.232403107E+00 1.227054224E+00 1.222862272E+00 1.219421816E+00
335 1.230255720E+00 1.224198921E+00 1.219160688E+00 1.215215445E+00
340 1.227022941E+00 1.220016836E+00 1.214282686E+00 1.209786933E+00
