T d154 d184 d214 d244
d 150 180 210 240
290 1.197708833E+00 1.194598524E+00 1.191825625E+00 1.189697005E+00
295 1.197569168E+00 1.194658609E+00 1.192047316E+00 1.189717526E+00
300 1.197091227E+00 1.194211129E+00 1.191540140E+00 1.189068436E+00
305 1.194575668E+00 1.191274544E+00 1.188136623E+00 1.185144909E+00
310 1.186594543E+00 1.181853751E+00 1.177338349E+00 1.172968562E+00
315 1.164610424E+00 1.156331050E+00 1.148547957E+00 1.141017354E+00
320 1.113030849E+00 1.097569494E+00 1.083207241E+00 1.070090125E+00
325 1.015435172E+00 1.013740810E+00 1.012496891E+00 1.011541055E+00
330 1.016170570E+00 1.014796206E+00 1.013781553E+00 1.012988107E+00
335 1.019140665E+00 1.018026299E+00 1.017185101E+00 1.016515459E+00
340 1.025068797E+00 1.024156548E+00 1.023441155E+00 1.022848482E+00
