N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.194855597E+00 1.198491904E+00 1.201752077E+00 1.208498758E+00 1.213116006E+00 1.213247028E+00 1.212990858E+00 1.218514279E+00 1.230793045E+00
1.016672606E+01 1.194872841E+00 1.198515251E+00 1.201803352E+00 1.208547769E+00 1.213192610E+00 1.213374203E+00 1.213212546E+00 1.218915128E+00 1.231493082E+00
1.033324570E+01 1.194898085E+00 1.198549411E+00 1.201855614E+00 1.208637674E+00 1.213304271E+00 1.213558740E+00 1.213531299E+00 1.219481222E+00 1.232452259E+00
1.049996187E+01 1.194935041E+00 1.198599406E+00 1.201948221E+00 1.208745633E+00 1.213466719E+00 1.213825398E+00 1.213985912E+00 1.220268903E+00 1.233735487E+00
1.066670514E+01 1.195013244E+00 1.198672529E+00 1.202058207E+00 1.208918749E+00 1.213702244E+00 1.214208252E+00 1.214626878E+00 1.221343721E+00 1.235403319E+00
1.083333839E+01 1.195113469E+00 1.198779340E+00 1.202217804E+00 1.209152751E+00 1.214041942E+00 1.214752949E+00 1.215516690E+00 1.222795577E+00 1.237501354E+00
1.100000000E+01 1.195242941E+00 1.198935041E+00 1.202444235E+00 1.209484035E+00 1.214557111E+00 1.215518229E+00 1.216727430E+00 1.224651436E+00 1.240051642E+00
1.116672606E+01 1.195416619E+00 1.199161312E+00 1.202764489E+00 1.209952525E+00 1.215266356E+00 1.216575622E+00 1.218334529E+00 1.226972399E+00 1.243050725E+00
1.133324570E+01 1.195661426E+00 1.199488667E+00 1.203221826E+00 1.210610657E+00 1.216241497E+00 1.218005701E+00 1.220406606E+00 1.229806440E+00 1.246475475E+00
1.149996187E+01 1.196026265E+00 1.199959230E+00 1.203863481E+00 1.211526711E+00 1.217564931E+00 1.219889720E+00 1.222993341E+00 1.233104154E+00 1.250294305E+00
1.166670514E+01 1.196526424E+00 1.200629520E+00 1.204807788E+00 1.212788739E+00 1.219327933E+00 1.222296781E+00 1.226115246E+00 1.236856001E+00 1.254479095E+00
1.183333839E+01 1.197230060E+00 1.201585163E+00 1.206061683E+00 1.214489633E+00 1.221622853E+00 1.225269253E+00 1.229759853E+00 1.241038063E+00 1.259021947E+00
1.200000000E+01 1.198226154E+00 1.202891182E+00 1.207758666E+00 1.216723658E+00 1.224499034E+00 1.228811781E+00 1.233887791E+00 1.245606607E+00 1.263894293E+00
1.216672606E+01 1.199584354E+00 1.204645970E+00 1.210005608E+00 1.219575149E+00 1.227983209E+00 1.232890275E+00 1.238447670E+00 1.250526167E+00 1.269101945E+00
1.233324570E+01 1.201416682E+00 1.206953427E+00 1.212866738E+00 1.223066000E+00 1.232051391E+00 1.237444124E+00 1.243392067E+00 1.255798878E+00 1.274640372E+00
1.249996187E+01 1.203804795E+00 1.209874423E+00 1.216386619E+00 1.227193794E+00 1.236642582E+00 1.242406487E+00 1.248684983E+00 1.261393991E+00 1.280491923E+00
1.266670514E+01 1.206798071E+00 1.213445001E+00 1.220538548E+00 1.231857679E+00 1.241679646E+00 1.247720415E+00 1.254298357E+00 1.267296014E+00 1.286656277E+00
1.283333839E+01 1.210433663E+00 1.217612660E+00 1.225252387E+00 1.236984739E+00 1.247061845E+00 1.253334879E+00 1.260204126E+00 1.273497704E+00 1.293083878E+00
1.300000000E+01 1.214612394E+00 1.222301385E+00 1.230390055E+00 1.242473467E+00 1.252747369E+00 1.259226577E+00 1.266369599E+00 1.279946565E+00 1.299722873E+00
