N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.198195116E+00 1.198207851E+00 1.198226487E+00 1.198253780E+00 1.198293763E+00 1.198352289E+00 1.198437879E+00 1.198562851E+00 1.198744892E+00 1.199009142E+00 1.199399696E+00 1.199967239E+00 1.200742015E+00 1.201823543E+00 1.203309315E+00 1.205298265E+00 1.207882277E+00 1.211110377E+00 1.214975415E+00
1.600000000E+01 1.216158164E+00 1.216214648E+00 1.216297107E+00 1.216417374E+00 1.216592430E+00 1.216846333E+00 1.217212720E+00 1.217737551E+00 1.218481645E+00 1.219521855E+00 1.220949079E+00 1.222860784E+00 1.225346676E+00 1.228468880E+00 1.232242846E+00 1.236629118E+00 1.241543950E+00 1.246884126E+00 1.252557155E+00
1.700000000E+01 1.233687450E+00 1.234210781E+00 1.234941983E+00 1.235945154E+00 1.237289783E+00 1.239042249E+00 1.241254966E+00 1.243956808E+00 1.247149034E+00 1.250808896E+00 1.254900115E+00 1.259386143E+00 1.264239540E+00 1.269442594E+00 1.274981171E+00 1.280835548E+00 1.286984990E+00 1.293406342E+00 1.300035988E+00
1.549996187E+01 1.205151623E+00 1.205176362E+00 1.205212545E+00 1.205265485E+00 1.205342917E+00 1.205456027E+00 1.205620919E+00 1.205860592E+00 1.206222265E+00 1.206721529E+00 1.207431397E+00 1.208429761E+00 1.209810519E+00 1.211677854E+00 1.214131918E+00 1.217246744E+00 1.221054305E+00 1.225506966E+00 1.230507427E+00
1.649996187E+01 1.215776594E+00 1.215937841E+00 1.216171189E+00 1.216507108E+00 1.216986885E+00 1.217664574E+00 1.218607606E+00 1.219894599E+00 1.221608881E+00 1.223827274E+00 1.226605735E+00 1.229966157E+00 1.233890623E+00 1.238328158E+00 1.243212796E+00 1.248482871E+00 1.254089909E+00 1.259994999E+00 1.266160521E+00
1.674996808E+01 1.221048187E+00 1.221340617E+00 1.221758635E+00 1.222349955E+00 1.223174539E+00 1.224302967E+00 1.225811242E+00 1.227771409E+00 1.230239672E+00 1.233245361E+00 1.236785254E+00 1.240827028E+00 1.245325066E+00 1.250222212E+00 1.255484914E+00 1.261088206E+00 1.266999013E+00 1.273193520E+00 1.279636623E+00
1.624993176E+01 1.216181387E+00 1.216274350E+00 1.216409677E+00 1.216606201E+00 1.216890396E+00 1.217298825E+00 1.217880612E+00 1.218699273E+00 1.219832579E+00 1.221368622E+00 1.223396520E+00 1.225991547E+00 1.229197720E+00 1.233014421E+00 1.237395496E+00 1.242267684E+00 1.247541230E+00 1.253149457E+00 1.259038748E+00
1.574996808E+01 1.211731597E+00 1.211767958E+00 1.211821117E+00 1.211898815E+00 1.212012269E+00 1.212177604E+00 1.212417802E+00 1.212765180E+00 1.213277400E+00 1.214016775E+00 1.215020179E+00 1.216398394E+00 1.218256523E+00 1.220694465E+00 1.223783403E+00 1.227550726E+00 1.231968254E+00 1.236941573E+00 1.242353975E+00
1.524993176E+01 1.201986239E+00 1.202003585E+00 1.202028965E+00 1.202066121E+00 1.202120516E+00 1.202200088E+00 1.202316328E+00 1.202485776E+00 1.202732026E+00 1.203088280E+00 1.203600333E+00 1.204329565E+00 1.205354755E+00 1.206770742E+00 1.208681096E+00 1.211182369E+00 1.214340795E+00 1.218168464E+00 1.222611663E+00
