Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.012883316E+00 1.097380910E+00 -8.449759400E-02 1.010580449E+00 1.094687979E+00 -8.410753000E-02 2.302867000E-03 2.692931000E-03
1.468000E+10 1.012861277E+00 1.097745949E+00 -8.488467200E-02 1.011190626E+00 1.095923255E+00 -8.473262900E-02 1.670651000E-03 1.822694000E-03
2.154000E+10 1.012829401E+00 1.098278332E+00 -8.544893100E-02 1.011638994E+00 1.097040380E+00 -8.540138600E-02 1.190407000E-03 1.237952000E-03
3.162000E+10 1.012783615E+00 1.099052444E+00 -8.626882900E-02 1.011946861E+00 1.098206436E+00 -8.625957500E-02 8.367540000E-04 8.460080000E-04
4.642000E+10 1.012718517E+00 1.100173172E+00 -8.745465500E-02 1.012136256E+00 1.099590034E+00 -8.745377800E-02 5.822610000E-04 5.831380000E-04
6.813000E+10 1.012627347E+00 1.101785411E+00 -8.915806400E-02 1.012225166E+00 1.101378966E+00 -8.915380000E-02 4.021810000E-04 4.064450000E-04
1.000000E+11 1.012502499E+00 1.104083354E+00 -9.158085500E-02 1.012226187E+00 1.103795888E+00 -9.156970100E-02 2.763120000E-04 2.874660000E-04
1.468000E+11 1.012337200E+00 1.107315064E+00 -9.497786400E-02 1.012148053E+00 1.107107828E+00 -9.495977500E-02 1.891470000E-04 2.072360000E-04
2.154000E+11 1.012129333E+00 1.111773271E+00 -9.964393800E-02 1.012000085E+00 1.111620127E+00 -9.962004200E-02 1.292480000E-04 1.531440000E-04
3.162000E+11 1.011888474E+00 1.117757189E+00 -1.058687150E-01 1.011800075E+00 1.117640427E+00 -1.058403520E-01 8.839900000E-05 1.167620000E-04
4.642000E+11 1.011646246E+00 1.125486843E+00 -1.138405970E-01 1.011585450E+00 1.125394536E+00 -1.138090860E-01 6.079600000E-05 9.230700000E-05
6.813000E+11 1.011467130E+00 1.134962505E+00 -1.234953750E-01 1.011424756E+00 1.134886693E+00 -1.234619370E-01 4.237400000E-05 7.581200000E-05
1.000000E+12 1.011452158E+00 1.145807500E+00 -1.343553420E-01 1.011421877E+00 1.145743084E+00 -1.343212070E-01 3.028100000E-05 6.441600000E-05
1.468000E+12 1.011726063E+00 1.157207734E+00 -1.454816710E-01 1.011703560E+00 1.157151741E+00 -1.454481810E-01 2.250300000E-05 5.599300000E-05
2.154000E+12 1.012407286E+00 1.168094244E+00 -1.556869580E-01 1.012389685E+00 1.168045198E+00 -1.556555130E-01 1.760100000E-05 4.904600000E-05
3.162000E+12 1.019773204E+00 1.177545207E+00 -1.577720030E-01 1.019787693E+00 1.177502500E+00 -1.577148070E-01 -1.448900000E-05 4.270700000E-05
4.642000E+12 1.051679652E+00 1.185159786E+00 -1.334801340E-01 1.051678735E+00 1.185123069E+00 -1.334443340E-01 9.169999999E-07 3.671700000E-05
6.813000E+12 1.076504323E+00 1.191075377E+00 -1.145710540E-01 1.076496180E+00 1.191044163E+00 -1.145479830E-01 8.143000000E-06 3.121400000E-05
1.000000E+13 1.096496746E+00 1.195686568E+00 -9.918982200E-02 1.096485849E+00 1.195660184E+00 -9.917433500E-02 1.089700000E-05 2.638400000E-05
