N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.162760555E+00 1.199560190E+00 1.215455744E+00 1.225538167E+00 1.233235102E+00 1.241124536E+00 1.246951030E+00 1.251860567E+00 1.256383083E+00
1.016672606E+01 1.163416838E+00 1.200246241E+00 1.216467373E+00 1.227129684E+00 1.235676187E+00 1.244656494E+00 1.251713222E+00 1.257974693E+00 1.264091497E+00
1.033324570E+01 1.164186855E+00 1.200846172E+00 1.217254441E+00 1.228354667E+00 1.237611541E+00 1.247587128E+00 1.255823903E+00 1.263314996E+00 1.270700041E+00
1.049996187E+01 1.165167614E+00 1.201436750E+00 1.217907448E+00 1.229322677E+00 1.239153160E+00 1.250011259E+00 1.259395631E+00 1.268124558E+00 1.276674797E+00
1.066670514E+01 1.166470439E+00 1.202090889E+00 1.218506065E+00 1.230134175E+00 1.240415277E+00 1.252028963E+00 1.262500987E+00 1.272520513E+00 1.282305634E+00
1.083333839E+01 1.168220757E+00 1.202881154E+00 1.219123381E+00 1.230882080E+00 1.241513495E+00 1.253758634E+00 1.265223011E+00 1.276559008E+00 1.287731205E+00
1.100000000E+01 1.170547575E+00 1.203879901E+00 1.219829489E+00 1.231654493E+00 1.242563017E+00 1.255335668E+00 1.267680450E+00 1.280301687E+00 1.292999489E+00
1.116672606E+01 1.173556723E+00 1.205154005E+00 1.220693171E+00 1.232537776E+00 1.243678413E+00 1.256906067E+00 1.270028751E+00 1.283857349E+00 1.298142697E+00
1.133324570E+01 1.177285599E+00 1.206753546E+00 1.221780748E+00 1.233618251E+00 1.244973903E+00 1.258619765E+00 1.272446758E+00 1.287388029E+00 1.303233305E+00
1.149996187E+01 1.181651492E+00 1.208697723E+00 1.223152137E+00 1.234981149E+00 1.246561749E+00 1.260623412E+00 1.275117373E+00 1.291085934E+00 1.308396838E+00
1.166670514E+01 1.186428321E+00 1.210967334E+00 1.224856091E+00 1.236706140E+00 1.248546593E+00 1.263049974E+00 1.278205230E+00 1.295134882E+00 1.313781423E+00
1.183333839E+01 1.191295930E+00 1.213514918E+00 1.226927362E+00 1.238859927E+00 1.251015015E+00 1.266003803E+00 1.281832460E+00 1.299669555E+00 1.319506426E+00
1.200000000E+01 1.195963758E+00 1.216291966E+00 1.229386595E+00 1.241487347E+00 1.254022228E+00 1.269543641E+00 1.286057184E+00 1.304745738E+00 1.325620362E+00
1.216672606E+01 1.200291118E+00 1.219273608E+00 1.232240237E+00 1.244603394E+00 1.257580885E+00 1.273670989E+00 1.290864322E+00 1.310334189E+00 1.332090925E+00
1.233324570E+01 1.204308069E+00 1.222460394E+00 1.235478614E+00 1.248190158E+00 1.261659041E+00 1.278332818E+00 1.296177468E+00 1.316342974E+00 1.338829584E+00
1.249996187E+01 1.208135412E+00 1.225861017E+00 1.239076027E+00 1.252203021E+00 1.266192018E+00 1.283441800E+00 1.301889525E+00 1.322656706E+00 1.345731137E+00
1.266670514E+01 1.211891841E+00 1.229477902E+00 1.242997469E+00 1.256585810E+00 1.271104239E+00 1.288904702E+00 1.307895716E+00 1.329169935E+00 1.352702630E+00
1.283333839E+01 1.215652515E+00 1.233306036E+00 1.247209074E+00 1.261286610E+00 1.276328404E+00 1.294642423E+00 1.314111143E+00 1.335799666E+00 1.359671209E+00
1.300000000E+01 1.220652058E+00 1.237336845E+00 1.251683516E+00 1.266264149E+00 1.281811297E+00 1.300593065E+00 1.320469612E+00 1.342480635E+00 1.366578764E+00
