N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.200573602E+00 1.193062232E+00 1.176090326E+00 1.140584569E+00 1.073585431E+00 1.014492616E+00 1.015277237E+00 1.018044647E+00 1.023513180E+00 1.032686637E+00 1.046670175E+00
1.600000000E+01 1.252123569E+00 1.253061329E+00 1.254623765E+00 1.256039891E+00 1.257951985E+00 1.259436971E+00 1.259672258E+00 1.257785598E+00 1.250622680E+00 1.238201265E+00 1.214906787E+00
1.700000000E+01 1.320494594E+00 1.319532243E+00 1.319595941E+00 1.320744723E+00 1.323004717E+00 1.326172590E+00 1.329903805E+00 1.334227140E+00 1.338404348E+00 1.342468552E+00 1.346074046E+00
1.549996187E+01 1.227060831E+00 1.227781627E+00 1.228165136E+00 1.226919712E+00 1.222464093E+00 1.211464987E+00 1.188972194E+00 1.146650741E+00 1.074747037E+00 1.010128347E+00 1.010548612E+00
1.649996187E+01 1.282590513E+00 1.282600930E+00 1.283665626E+00 1.285408340E+00 1.287898029E+00 1.290841331E+00 1.293968355E+00 1.296929954E+00 1.299492290E+00 1.300946980E+00 1.300780578E+00
1.674996808E+01 1.300675259E+00 1.300180721E+00 1.300737891E+00 1.302296777E+00 1.304664008E+00 1.307727649E+00 1.311287286E+00 1.314985193E+00 1.318761373E+00 1.321907739E+00 1.324175688E+00
1.624993176E+01 1.266500927E+00 1.266930876E+00 1.268223221E+00 1.270260527E+00 1.272800234E+00 1.275231969E+00 1.277540045E+00 1.278984946E+00 1.279153338E+00 1.276961141E+00 1.270789070E+00
1.574996808E+01 1.238371333E+00 1.239530799E+00 1.240890748E+00 1.242124197E+00 1.242509444E+00 1.240901188E+00 1.235717938E+00 1.223747684E+00 1.200199752E+00 1.158016419E+00 1.089146845E+00
1.524993176E+01 1.215401664E+00 1.214253654E+00 1.210680981E+00 1.201415682E+00 1.181157626E+00 1.140930762E+00 1.069543988E+00 1.012092996E+00 1.012735430E+00 1.014820752E+00 1.018838595E+00
