N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.201643818E+00 1.193864063E+00 1.176330964E+00 1.139701570E+00 1.070728730E+00 1.015680225E+00 1.016648668E+00 1.019781599E+00 1.025886150E+00 1.035989598E+00 1.051131923E+00
1.600000000E+01 1.253604247E+00 1.254237077E+00 1.255711041E+00 1.257405284E+00 1.259370158E+00 1.260842916E+00 1.261226608E+00 1.259386686E+00 1.253611616E+00 1.240948830E+00 1.217001760E+00
1.700000000E+01 1.322251751E+00 1.321291222E+00 1.321542022E+00 1.323045302E+00 1.325273513E+00 1.328316239E+00 1.332038733E+00 1.336077027E+00 1.339778323E+00 1.343905729E+00 1.347527912E+00
1.549996187E+01 1.227957436E+00 1.228459023E+00 1.228590236E+00 1.227202601E+00 1.222617281E+00 1.211477047E+00 1.188300870E+00 1.144678776E+00 1.070632545E+00 1.010909032E+00 1.011424756E+00
1.649996187E+01 1.283685578E+00 1.283521389E+00 1.284419298E+00 1.286179055E+00 1.288712018E+00 1.291702856E+00 1.295171459E+00 1.298221769E+00 1.300756569E+00 1.302333971E+00 1.302307809E+00
1.674996808E+01 1.301231716E+00 1.300567372E+00 1.301058027E+00 1.302607885E+00 1.305201237E+00 1.308260822E+00 1.312034373E+00 1.315701341E+00 1.319304387E+00 1.322490701E+00 1.324889183E+00
1.624993176E+01 1.267812808E+00 1.268179095E+00 1.269311638E+00 1.271187923E+00 1.273570791E+00 1.276188983E+00 1.278706830E+00 1.280366022E+00 1.280634597E+00 1.278523190E+00 1.272352592E+00
1.574996808E+01 1.240903931E+00 1.241677460E+00 1.242879837E+00 1.244041333E+00 1.243812174E+00 1.242277249E+00 1.237022212E+00 1.224843532E+00 1.200637866E+00 1.155503990E+00 1.084446807E+00
1.524993176E+01 1.216628758E+00 1.215280710E+00 1.211421723E+00 1.201892343E+00 1.181013992E+00 1.139660777E+00 1.066037490E+00 1.013063655E+00 1.013838887E+00 1.016211474E+00 1.020719964E+00
