fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
00T1 8:31 299.9 38.66 1.000E+000 1.583E+000 3.765E-006 6.958E+002 2.786E+000 2.327E-008 1.156E-003 
00T2 8:50 302.1 38.38 1.000E+000 1.399E+000 4.813E-006 7.064E+002 2.626E+000 3.387E-008 2.103E-003 
00T3 9:12 305 38.01 1.000E+000 1.446E+000 4.193E-006 7.202E+002 2.663E+000 3.397E-008 5.784E-004 
00T4 9:31 307.5 37.7 1.000E+000 1.441E+000 4.398E-006 7.319E+002 2.593E+000 4.174E-008 1.587E-003 
00T5 9:50 309.8 37.42 1.000E+000 1.439E+000 4.419E-006 7.424E+002 2.567E+000 4.640E-008 2.808E-003 
00T6 10:12 312.6 37.09 1.000E+000 1.437E+000 4.339E-006 7.548E+002 2.555E+000 5.061E-008 1.252E-003 
00T7 10:35 315.2 36.78 1.000E+000 1.438E+000 4.316E-006 7.659E+002 2.542E+000 5.480E-008 1.087E-003 
00T8 10:57 317.4 36.53 1.000E+000 1.462E+000 4.267E-006 7.748E+002 2.541E+000 5.756E-008 1.011E-003 
00T9 11:18 320 36.23 1.000E+000 1.501E+000 4.046E-006 7.849E+002 2.559E+000 5.904E-008 1.060E-003 
0T10 11:44 322.4 35.96 1.000E+000 1.517E+000 4.154E-006 7.936E+002 2.513E+000 6.718E-008 1.002E-003 
0T11 12:8 325.4 35.63 1.000E+000 1.520E+000 4.472E-006 8.036E+002 2.452E+000 7.846E-008 1.942E-003 
0T12 12:31 328.1 35.34 1.000E+000 1.504E+000 4.574E-006 8.117E+002 2.444E+000 8.368E-008 1.183E-003 
0T13 12:50 330.6 35.07 1.000E+000 1.500E+000 4.774E-006 8.184E+002 2.429E+000 8.987E-008 1.769E-003 
