f G/w
1.0000000E+6 1.8399520E-5
8.9779585E+5 1.8551393E-5
8.0603739E+5 1.8589377E-5
7.2365703E+5 1.8510433E-5
6.4969628E+5 1.8325794E-5
5.8329463E+5 1.8023291E-5
5.2367949E+5 1.7699859E-5
4.7015728E+5 1.7261506E-5
4.2210526E+5 1.6752300E-5
3.7896435E+5 1.6131603E-5
3.4023262E+5 1.5458828E-5
3.0545943E+5 1.4754844E-5
2.7424021E+5 1.4017551E-5
2.4621173E+5 1.3284318E-5
2.2104787E+5 1.2533460E-5
1.9845586E+5 1.1818498E-5
1.7817285E+5 1.1112399E-5
1.5996284E+5 1.0443632E-5
1.4361398E+5 9.8283101E-6
1.2893603E+5 9.2556759E-6
1.1575824E+5 8.7199405E-6
1.0392726E+5 8.3083390E-6
9.3305466E+4 7.8486318E-6
8.3769261E+4 7.4836188E-6
7.5207695E+4 7.2146404E-6
6.7521156E+4 6.9395920E-6
6.0620214E+4 6.7167152E-6
5.4424577E+4 6.6178129E-6
4.8862159E+4 6.3699735E-6
4.3868244E+4 6.4311737E-6
3.9384728E+4 6.3905083E-6
3.5359445E+4 6.3470058E-6
3.1745563E+4 6.5246940E-6
2.8501035E+4 6.5510927E-6
2.5588111E+4 6.8757608E-6
2.2972900E+4 7.0060797E-6
2.0624974E+4 7.0427769E-6
1.8517016E+4 7.5641462E-6
1.6624501E+4 7.9649844E-6
1.4925408E+4 8.3682376E-6
1.3399969E+4 8.9889074E-6
1.2030437E+4 9.1168689E-6
1.0800876E+4 9.9008654E-6
9.6969820E+3 1.1056017E-5
8.7059100E+3 1.1812698E-5
7.8161300E+3 1.2773831E-5
7.0172890E+3 1.3748458E-5
6.3000930E+3 1.5048922E-5
5.6561970E+3 1.6292579E-5
5.0781110E+3 1.7938073E-5
4.5591070E+3 1.9448863E-5
4.0931470E+3 2.1224926E-5
3.6748100E+3 2.3566127E-5
3.2992300E+3 2.5601868E-5
2.9620350E+3 2.8615081E-5
2.6593020E+3 3.1116807E-5
2.3875110E+3 3.4280566E-5
2.1434970E+3 3.7506563E-5
1.9244230E+3 4.1166568E-5
1.7277390E+3 4.5906566E-5
1.5511570E+3 5.0658527E-5
1.3926220E+3 5.6935104E-5
1.2502900E+3 6.1486026E-5
1.1225050E+3 6.7932130E-5
1.0077810E+3 7.4864477E-5
9.0478100E+2 8.2715473E-5
8.1230900E+2 9.4803502E-5
7.2928800E+2 1.0329867E-4
6.5475100E+2 1.1470806E-4
5.8783300E+2 1.2712502E-4
5.2775400E+2 1.3858359E-4
4.7381500E+2 1.5601773E-4
4.2539000E+2 1.7081524E-4
3.8191300E+2 1.8741654E-4
3.4288000E+2 2.1180827E-4
3.0783600E+2 2.3118001E-4
2.7637400E+2 2.4515320E-4
2.4812700E+2 2.8069381E-4
2.2276800E+2 2.9741656E-4
2.0000000E+2 3.5342269E-4
