Name T I01 I01tr n1 n1tr Rsh1 Rsh1tr I02 I02tr n2 n2tr Rsh2 Rsh2tr Rs Rstr Iph Iphtr rmsre
DE 300 3.122717386E-10 1.600000000E-09 1.688882836E+00 1.920000000E+00 1.332343012E+02 1.900000000E+02 1.982891920E-04 1.600000000E-04 2.109352675E+01 1.920000000E+00 4.099114762E+01 1.900000000E+02 4.720452911E+01 4.500000000E+01 9.653272819E-03 8.000000000E-03 2.130583489E-01
DE 300 1.268440836E-05 1.600000000E-09 4.801748748E+00 1.920000000E+00 1.694375667E+02 1.900000000E+02 2.668877375E-03 1.600000000E-04 5.889690099E+00 1.920000000E+00 6.708416655E+01 1.900000000E+02 4.177540617E+01 4.500000000E+01 8.440442301E-03 8.000000000E-03 3.971477527E-01
DE 300 3.844104467E-06 1.600000000E-09 3.870239165E+00 1.920000000E+00 3.420006477E+02 1.900000000E+02 5.732725476E-05 1.600000000E-04 1.966950287E+00 1.920000000E+00 6.840135639E+01 1.900000000E+02 2.555819016E+01 4.500000000E+01 6.863333046E-03 8.000000000E-03 1.220749471E-01
DE 300 4.832584234E-06 1.600000000E-09 4.316373993E+00 1.920000000E+00 1.528546008E+02 1.900000000E+02 1.120525919E-05 1.600000000E-04 6.320764338E-01 1.920000000E+00 1.349230928E+02 1.900000000E+02 4.949710459E+01 4.500000000E+01 8.665483000E-03 8.000000000E-03 4.250076514E-01
DE 300 2.271289326E-11 1.600000000E-09 1.473792434E+00 1.920000000E+00 1.504958078E+02 1.900000000E+02 1.107981533E-03 1.600000000E-04 1.561714579E+01 1.920000000E+00 1.343699464E+02 1.900000000E+02 2.946053237E+00 4.500000000E+01 8.944375223E-03 8.000000000E-03 1.425939531E-01
DE 300 5.037187241E-05 1.600000000E-09 6.112023482E+00 1.920000000E+00 3.345164363E+02 1.900000000E+02 4.453361837E-03 1.600000000E-04 1.378113123E+01 1.920000000E+00 3.471369656E+03 1.900000000E+02 1.950115213E+00 4.500000000E+01 6.985069684E-03 8.000000000E-03 1.696689372E-01
DE 300 1.029673036E-06 1.600000000E-09 3.344310483E+00 1.920000000E+00 2.201879606E+02 1.900000000E+02 4.653676649E-05 1.600000000E-04 1.365298567E+00 1.920000000E+00 8.071300589E+01 1.900000000E+02 3.487672126E+01 4.500000000E+01 7.451911709E-03 8.000000000E-03 1.479072875E-01
DE 300 5.010838988E-08 1.600000000E-09 2.418828823E+00 1.920000000E+00 4.529948390E+02 1.900000000E+02 7.195941379E-04 1.600000000E-04 2.066747601E+00 1.920000000E+00 6.762667823E+01 1.900000000E+02 6.908380576E+01 4.500000000E+01 7.072395997E-03 8.000000000E-03 2.957493706E-01
DE 300 1.051886625E-05 1.600000000E-09 5.264152184E+00 1.920000000E+00 1.493104372E+02 1.900000000E+02 1.557363972E-05 1.600000000E-04 6.752202218E-01 1.920000000E+00 1.792168938E+02 1.900000000E+02 7.942616986E+00 4.500000000E+01 7.012397158E-03 8.000000000E-03 4.782316140E-01
DE 300 5.667853606E-10 1.600000000E-09 1.734009879E+00 1.920000000E+00 1.557215960E+02 1.900000000E+02 8.411572006E-04 1.600000000E-04 2.023395892E+01 1.920000000E+00 1.036191254E+02 1.900000000E+02 6.715781491E-01 4.500000000E+01 8.889077525E-03 8.000000000E-03 2.158325111E-01
DE 300 2.399820381E-11 1.600000000E-09 1.471445078E+00 1.920000000E+00 9.764608415E+01 1.900000000E+02 3.284662276E-05 1.600000000E-04 1.562639279E+01 1.920000000E+00 7.003991587E+01 1.900000000E+02 1.926417137E+01 4.500000000E+01 1.125438501E-02 8.000000000E-03 3.485362312E-01
DE 300 2.636883736E-09 1.600000000E-09 1.941160403E+00 1.920000000E+00 1.976734158E+02 1.900000000E+02 1.283946632E-03 1.600000000E-04 9.435845093E+00 1.920000000E+00 2.840897209E+02 1.900000000E+02 2.470617543E+00 4.500000000E+01 7.677580165E-03 8.000000000E-03 1.229195815E-01
DE 300 3.014379363E-06 1.600000000E-09 3.630665132E+00 1.920000000E+00 5.028969519E+03 1.900000000E+02 1.174814513E-05 1.600000000E-04 2.437897624E+01 1.920000000E+00 8.388990906E+01 1.900000000E+02 1.503832655E-01 4.500000000E+01 6.473813582E-03 8.000000000E-03 3.208884982E-01
DE 300 2.102863862E-06 1.600000000E-09 3.455559480E+00 1.920000000E+00 5.127797856E+03 1.900000000E+02 3.028218529E-07 1.600000000E-04 7.522658843E+00 1.920000000E+00 7.396655170E+01 1.900000000E+02 4.835075035E+00 4.500000000E+01 6.126081016E-03 8.000000000E-03 1.215699871E-01
DE 300 1.313194838E-08 1.600000000E-09 2.197781397E+00 1.920000000E+00 2.217684971E+02 1.900000000E+02 8.421357519E-04 1.600000000E-04 9.143101218E+00 1.920000000E+00 8.776632398E+01 1.900000000E+02 2.947578707E+01 4.500000000E+01 7.951031116E-03 8.000000000E-03 1.253017387E-01
DE 300 2.298951876E-07 1.600000000E-09 2.981405133E+00 1.920000000E+00 1.483280797E+02 1.900000000E+02 5.201813658E-06 1.600000000E-04 1.138319115E+00 1.920000000E+00 9.460868520E+01 1.900000000E+02 2.018685113E+01 4.500000000E+01 8.048377841E-03 8.000000000E-03 3.876372978E-01
