Name T I01 I01tr n1 n1tr Rsh1 Rsh1tr I02 I02tr n2 n2tr Rsh2 Rsh2tr Rs Rstr Iph Iphtr rmsre
DE 300 6.915678644E-08 1.600000000E-09 2.494289867E+00 1.920000000E+00 4.103744691E+02 1.900000000E+02 3.312135252E-03 1.600000000E-04 3.788882217E+01 1.920000000E+00 1.168813880E+02 1.900000000E+02 8.449509609E+00 4.500000000E+01 7.129640267E-03 8.000000000E-03 1.840644573E-01
DE 300 5.252099259E-05 1.600000000E-09 6.031154501E+00 1.920000000E+00 1.337149628E+03 1.900000000E+02 2.856204193E-05 1.600000000E-04 7.309950279E-01 1.920000000E+00 1.128930253E+02 1.900000000E+02 5.304316010E+01 4.500000000E+01 6.772424628E-03 8.000000000E-03 2.746070428E-01
DE 300 1.209755813E-10 1.600000000E-09 1.583925470E+00 1.920000000E+00 1.816399115E+02 1.900000000E+02 5.893629376E-04 1.600000000E-04 1.883184469E+01 1.920000000E+00 1.034671682E+02 1.900000000E+02 1.519823943E+00 4.500000000E+01 8.532860061E-03 8.000000000E-03 1.495588455E-01
DE 300 3.812963009E-07 1.600000000E-09 2.931696785E+00 1.920000000E+00 5.381358514E+02 1.900000000E+02 1.307071257E-03 1.600000000E-04 4.606847902E+00 1.920000000E+00 9.131119641E+01 1.900000000E+02 5.178391598E+01 4.500000000E+01 6.769333762E-03 8.000000000E-03 1.445034397E-01
DE 300 6.568651949E-05 1.600000000E-09 6.441776412E+00 1.920000000E+00 9.231656472E+02 1.900000000E+02 1.743952756E-05 1.600000000E-04 1.473400449E+00 1.920000000E+00 1.137026133E+02 1.900000000E+02 1.683875790E+01 4.500000000E+01 6.389675432E-03 8.000000000E-03 1.198350675E-01
DE 300 3.633769100E-07 1.600000000E-09 2.936593727E+00 1.920000000E+00 4.036760658E+02 1.900000000E+02 7.938868741E-04 1.600000000E-04 3.074142291E+00 1.920000000E+00 1.549363551E+02 1.900000000E+02 4.859988795E+01 4.500000000E+01 6.831600579E-03 8.000000000E-03 2.503774902E-01
DE 300 5.794901907E-07 1.600000000E-09 3.131175760E+00 1.920000000E+00 2.223200333E+02 1.900000000E+02 5.971796213E-05 1.600000000E-04 5.796992933E+00 1.920000000E+00 7.708544647E+01 1.900000000E+02 7.009220045E+00 4.500000000E+01 7.775601319E-03 8.000000000E-03 1.223143988E-01
DE 300 5.896582518E-10 1.600000000E-09 1.768844323E+00 1.920000000E+00 1.308708737E+02 1.900000000E+02 7.974741626E-05 1.600000000E-04 6.680098807E-01 1.920000000E+00 1.578785483E+02 1.900000000E+02 6.584928322E+01 4.500000000E+01 9.377614816E-03 8.000000000E-03 3.123838896E-01
DE 300 2.812887944E-06 1.600000000E-09 3.689972220E+00 1.920000000E+00 3.552829332E+02 1.900000000E+02 3.837142355E-03 1.600000000E-04 5.091747864E+00 1.920000000E+00 2.253406265E+02 1.900000000E+02 5.610697361E+01 4.500000000E+01 7.288115280E-03 8.000000000E-03 1.891501601E-01
DE 300 3.231630076E-09 1.600000000E-09 1.952277286E+00 1.920000000E+00 2.491207051E+02 1.900000000E+02 6.114301759E-03 1.600000000E-04 4.971385917E+01 1.920000000E+00 1.555451549E+02 1.900000000E+02 2.934344771E+00 4.500000000E+01 7.730924507E-03 8.000000000E-03 1.166243553E-01
DE 300 4.753818843E-11 1.600000000E-09 1.502882298E+00 1.920000000E+00 1.478957429E+02 1.900000000E+02 2.048252047E-05 1.600000000E-04 1.928850061E+01 1.920000000E+00 8.747822984E+01 1.900000000E+02 4.387983089E-01 4.500000000E+01 9.215043148E-03 8.000000000E-03 1.709268544E-01
DE 300 7.028839723E-06 1.600000000E-09 4.158967154E+00 1.920000000E+00 3.957839487E+02 1.900000000E+02 2.109657663E-03 1.600000000E-04 9.669702780E+00 1.920000000E+00 1.292457753E+02 1.900000000E+02 2.212752282E+01 4.500000000E+01 6.988856326E-03 8.000000000E-03 1.855469596E-01
DE 300 3.131245318E-05 1.600000000E-09 5.399506165E+00 1.920000000E+00 4.350866368E+02 1.900000000E+02 6.333544187E-03 1.600000000E-04 2.666334711E+01 1.920000000E+00 3.292073604E+02 1.900000000E+02 1.201779086E+00 4.500000000E+01 7.211036715E-03 8.000000000E-03 3.158180914E-01
DE 300 1.085075184E-06 1.600000000E-09 3.276098780E+00 1.920000000E+00 1.926409126E+03 1.900000000E+02 1.350060944E-03 1.600000000E-04 2.693110728E+00 1.920000000E+00 9.146836509E+01 1.900000000E+02 6.571565791E+01 4.500000000E+01 6.326231177E-03 8.000000000E-03 1.802227809E-01
DE 300 1.486467531E-10 1.600000000E-09 1.596379817E+00 1.920000000E+00 1.951058425E+02 1.900000000E+02 1.531954844E-04 1.600000000E-04 1.767093135E+01 1.920000000E+00 9.051626367E+01 1.900000000E+02 1.723158443E+00 4.500000000E+01 8.340757935E-03 8.000000000E-03 1.190869532E-01
DE 300 6.554996024E-06 1.600000000E-09 4.735023184E+00 1.920000000E+00 1.801014261E+02 1.900000000E+02 1.121801236E-05 1.600000000E-04 8.532932869E-01 1.920000000E+00 1.468001477E+02 1.900000000E+02 3.662571580E-01 4.500000000E+01 6.599254002E-03 8.000000000E-03 2.177376035E-01
DE 300 6.544506211E-11 1.600000000E-09 1.529403837E+00 1.920000000E+00 1.513791516E+02 1.900000000E+02 2.408687193E-09 1.600000000E-04 3.877689879E+01 1.920000000E+00 5.044355376E+01 1.900000000E+02 3.784769654E+01 4.500000000E+01 9.212434357E-03 8.000000000E-03 2.243383035E-01
DE 300 9.473003405E-07 1.600000000E-09 3.258594460E+00 1.920000000E+00 1.970088270E+02 1.900000000E+02 6.860280555E-06 1.600000000E-04 1.151777011E+01 1.920000000E+00 6.741228742E+01 1.900000000E+02 1.179494848E+01 4.500000000E+01 8.398549034E-03 8.000000000E-03 2.770828702E-01
DE 300 7.874018258E-15 1.600000000E-09 1.036611987E+00 1.920000000E+00 1.522586176E+02 1.900000000E+02 5.546845721E-06 1.600000000E-04 8.141623045E+00 1.920000000E+00 6.876884304E+01 1.900000000E+02 2.890347721E+01 4.500000000E+01 9.465990818E-03 8.000000000E-03 1.659018175E-01
DE 300 5.934249647E-09 1.600000000E-09 2.091684205E+00 1.920000000E+00 2.322180063E+02 1.900000000E+02 1.810153139E-05 1.600000000E-04 2.889944717E+00 1.920000000E+00 8.693452412E+01 1.900000000E+02 1.352782379E+01 4.500000000E+01 7.509056305E-03 8.000000000E-03 1.791236090E-01
DE 300 1.260862970E-13 1.600000000E-09 1.146381968E+00 1.920000000E+00 1.244097446E+02 1.900000000E+02 1.227919836E-05 1.600000000E-04 1.231239310E+01 1.920000000E+00 5.325402958E+01 1.900000000E+02 3.922683023E+01 4.500000000E+01 1.010236803E-02 8.000000000E-03 1.920968381E-01
DE 300 1.370899582E-10 1.600000000E-09 1.624219021E+00 1.920000000E+00 2.328930069E+02 1.900000000E+02 2.277080878E-05 1.600000000E-04 1.062938713E+01 1.920000000E+00 8.045856846E+01 1.900000000E+02 1.484927368E+01 4.500000000E+01 8.133899888E-03 8.000000000E-03 1.617061754E-01
DE 300 9.483541723E-10 1.600000000E-09 1.802882651E+00 1.920000000E+00 1.705867793E+02 1.900000000E+02 2.248027102E-04 1.600000000E-04 1.311986859E+01 1.920000000E+00 8.785435226E+01 1.900000000E+02 8.081198906E+00 4.500000000E+01 8.793295005E-03 8.000000000E-03 2.431330831E-01
DE 300 2.128544828E-05 1.600000000E-09 5.448688032E+00 1.920000000E+00 2.264715021E+02 1.900000000E+02 6.035892511E-04 1.600000000E-04 3.913979773E+00 1.920000000E+00 2.284003380E+02 1.900000000E+02 6.965624325E+00 4.500000000E+01 7.155769830E-03 8.000000000E-03 3.716624137E-01
DE 300 3.748746014E-09 1.600000000E-09 1.940922177E+00 1.920000000E+00 4.478089185E+02 1.900000000E+02 1.755058067E-05 1.600000000E-04 7.313259179E+00 1.920000000E+00 8.540908969E+01 1.900000000E+02 3.051944136E+00 4.500000000E+01 6.839320712E-03 8.000000000E-03 1.668308030E-01
DE 300 1.408864632E-08 1.600000000E-09 2.175199951E+00 1.920000000E+00 2.258041027E+02 1.900000000E+02 4.712899207E-10 1.600000000E-04 4.943888718E+01 1.920000000E+00 6.810327598E+01 1.900000000E+02 1.947221695E+01 4.500000000E+01 8.192838472E-03 8.000000000E-03 2.802260740E-01
DE 300 4.523337974E-11 1.600000000E-09 1.507050935E+00 1.920000000E+00 2.672633729E+02 1.900000000E+02 6.318153504E-06 1.600000000E-04 7.831560774E+00 1.920000000E+00 8.237544135E+01 1.900000000E+02 1.071654252E+01 4.500000000E+01 7.738858119E-03 8.000000000E-03 1.246220387E-01
DE 300 1.409310576E-06 1.600000000E-09 3.648260344E+00 1.920000000E+00 1.969865360E+02 1.900000000E+02 3.359367218E-05 1.600000000E-04 2.074883109E+00 1.920000000E+00 1.141456380E+02 1.900000000E+02 9.410693834E-01 4.500000000E+01 7.124071856E-03 8.000000000E-03 1.896419480E-01
DE 300 4.649279482E-09 1.600000000E-09 2.031091087E+00 1.920000000E+00 1.391144030E+02 1.900000000E+02 2.330036572E-08 1.600000000E-04 4.190659652E+01 1.920000000E+00 5.413488630E+01 1.900000000E+02 3.179960661E+01 4.500000000E+01 9.470302518E-03 8.000000000E-03 2.279144461E-01
DE 300 9.396925405E-08 1.600000000E-09 2.644503855E+00 1.920000000E+00 1.557544716E+02 1.900000000E+02 1.054157666E-05 1.600000000E-04 1.268238152E+00 1.920000000E+00 7.834181594E+01 1.900000000E+02 2.577682984E+01 4.500000000E+01 8.078548513E-03 8.000000000E-03 3.235709086E-01
DE 300 1.409333019E-06 1.600000000E-09 3.323862722E+00 1.920000000E+00 4.634090506E+04 1.900000000E+02 2.006114236E-03 1.600000000E-04 3.341458900E+00 1.920000000E+00 6.887045835E+01 1.900000000E+02 6.306763795E+01 4.500000000E+01 6.012241980E-03 8.000000000E-03 1.255749682E-01
DE 300 4.327184711E-04 1.600000000E-09 1.193699546E+01 1.920000000E+00 3.205380563E+02 1.900000000E+02 3.352212302E-05 1.600000000E-04 1.090389264E+00 1.920000000E+00 1.516527312E+02 1.900000000E+02 2.998533376E+00 4.500000000E+01 6.684797479E-03 8.000000000E-03 3.907206605E-01
DE 300 1.000501390E-10 1.600000000E-09 1.565326751E+00 1.920000000E+00 3.310532734E+02 1.900000000E+02 1.188053658E-03 1.600000000E-04 3.237933160E+01 1.920000000E+00 6.018705753E+01 1.900000000E+02 3.578107585E+01 4.500000000E+01 7.270622669E-03 8.000000000E-03 1.798092194E-01
DE 300 3.060057458E-09 1.600000000E-09 1.991394521E+00 1.920000000E+00 1.495896708E+02 1.900000000E+02 2.323918806E-03 1.600000000E-04 1.784290661E+01 1.920000000E+00 1.808598086E+02 1.900000000E+02 1.769606250E+00 4.500000000E+01 8.674950966E-03 8.000000000E-03 1.544464479E-01
DE 300 1.041494052E-08 1.600000000E-09 2.099460232E+00 1.920000000E+00 2.285750153E+02 1.900000000E+02 1.146654741E-05 1.600000000E-04 1.928069886E+01 1.920000000E+00 7.904936438E+01 1.900000000E+02 3.825080580E+00 4.500000000E+01 7.888060145E-03 8.000000000E-03 1.301815529E-01
DE 300 4.466926021E-07 1.600000000E-09 3.028309944E+00 1.920000000E+00 1.840701222E+02 1.900000000E+02 2.509184752E-03 1.600000000E-04 1.296809496E+01 1.920000000E+00 2.275873677E+02 1.900000000E+02 1.422195706E+00 4.500000000E+01 7.632854290E-03 8.000000000E-03 1.225683402E-01
DE 300 3.305501440E-04 1.600000000E-09 9.708573173E+00 1.920000000E+00 8.625609425E+02 1.900000000E+02 6.009522122E-04 1.600000000E-04 3.945233006E+00 1.920000000E+00 1.671112616E+02 1.900000000E+02 1.912697870E+00 4.500000000E+01 6.517583195E-03 8.000000000E-03 1.488150348E-01
DE 300 9.745228431E-14 1.600000000E-09 1.129082460E+00 1.920000000E+00 1.407092494E+02 1.900000000E+02 6.845420359E-04 1.600000000E-04 4.310804276E+01 1.920000000E+00 9.024586727E+01 1.900000000E+02 5.855292484E+00 4.500000000E+01 9.440299827E-03 8.000000000E-03 1.203457382E-01
DE 300 4.819184705E-08 1.600000000E-09 2.436236752E+00 1.920000000E+00 1.547523302E+02 1.900000000E+02 3.804056050E-05 1.600000000E-04 1.694858546E+01 1.920000000E+00 8.427340835E+01 1.900000000E+02 5.437656185E-01 4.500000000E+01 9.116978640E-03 8.000000000E-03 2.908325131E-01
DE 300 1.557467249E-06 1.600000000E-09 3.484085110E+00 1.920000000E+00 1.942803107E+02 1.900000000E+02 1.228250541E-03 1.600000000E-04 2.482276480E+01 1.920000000E+00 8.611037617E+01 1.900000000E+02 3.019872443E+00 4.500000000E+01 8.238808826E-03 8.000000000E-03 3.396985803E-01
DE 300 9.802534613E-08 1.600000000E-09 2.646457639E+00 1.920000000E+00 1.564807907E+02 1.900000000E+02 1.508489759E-04 1.600000000E-04 6.923354143E-01 1.920000000E+00 2.051502138E+02 1.900000000E+02 7.249615398E+01 4.500000000E+01 9.140938914E-03 8.000000000E-03 3.511182744E-01
DE 300 9.629808142E-08 1.600000000E-09 2.563353812E+00 1.920000000E+00 1.855284179E+02 1.900000000E+02 1.929781041E-05 1.600000000E-04 1.166397727E+01 1.920000000E+00 7.023355826E+01 1.900000000E+02 1.154594036E+01 4.500000000E+01 8.447107446E-03 8.000000000E-03 2.048119490E-01
DE 300 2.348778357E-07 1.600000000E-09 2.789180151E+00 1.920000000E+00 1.866877179E+02 1.900000000E+02 4.249349268E-04 1.600000000E-04 4.392026656E+00 1.920000000E+00 7.133807635E+01 1.900000000E+02 3.322737281E+01 4.500000000E+01 8.213534369E-03 8.000000000E-03 3.835132571E-01
DE 300 1.262631087E-10 1.600000000E-09 1.593812837E+00 1.920000000E+00 1.846147151E+02 1.900000000E+02 1.730318184E-04 1.600000000E-04 1.537515438E+01 1.920000000E+00 9.229050458E+01 1.900000000E+02 7.127652407E-01 4.500000000E+01 8.421465334E-03 8.000000000E-03 1.156471860E-01
