Name T I01 I01tr n1 n1tr Rsh1 Rsh1tr I02 I02tr n2 n2tr Rsh2 Rsh2tr Rs Rstr Iph Iphtr rmsre
DE 300 5,660740374E-09 1,600000000E-09 2,079119523E+00 1,920000000E+00 1,835762177E+02 1,900000000E+02 1,298612969E-04 1,600000000E-04 1,113835291E+00 1,920000000E+00 9,202746731E+01 1,900000000E+02 6,266592529E+01 4,500000000E+01 8,367503947E-03 8,000000000E-03 2,078749636E-01
DE 300 1,862373949E-11 1,600000000E-09 1,448050823E+00 1,920000000E+00 2,011150025E+02 1,900000000E+02 1,243678249E-04 1,600000000E-04 3,763193561E+00 1,920000000E+00 8,931170327E+01 1,900000000E+02 2,998460576E+01 4,500000000E+01 8,070704112E-03 8,000000000E-03 1,259310443E-01
DE 300 3,547294122E-07 1,600000000E-09 2,966319599E+00 1,920000000E+00 3,579344987E+02 1,900000000E+02 4,377346223E-06 1,600000000E-04 5,237376505E-01 1,920000000E+00 8,617288706E+01 1,900000000E+02 5,671534887E+01 4,500000000E+01 6,883153548E-03 8,000000000E-03 3,275343588E-01
DE 300 9,828358109E-08 1,600000000E-09 2,616382399E+00 1,920000000E+00 2,293098092E+02 1,900000000E+02 3,959321618E-05 1,600000000E-04 1,124932153E+00 1,920000000E+00 8,514211187E+01 1,900000000E+02 5,092828664E+01 4,500000000E+01 7,702510213E-03 8,000000000E-03 1,778376419E-01
DE 300 7,574551170E-10 1,600000000E-09 1,792201689E+00 1,920000000E+00 2,105887149E+02 1,900000000E+02 1,521346006E-03 1,600000000E-04 5,141348371E+00 1,920000000E+00 1,684675729E+02 1,900000000E+02 4,857954418E+01 4,500000000E+01 7,925017102E-03 8,000000000E-03 1,278278779E-01
DE 300 3,585013928E-08 1,600000000E-09 2,459658070E+00 1,920000000E+00 1,491534980E+02 1,900000000E+02 7,392441122E-04 1,600000000E-04 3,552372764E+00 1,920000000E+00 1,461325454E+02 1,900000000E+02 4,379170178E+01 4,500000000E+01 8,820924535E-03 8,000000000E-03 2,948039263E-01
DE 300 1,761153991E-07 1,600000000E-09 2,831454192E+00 1,920000000E+00 1,806140086E+02 1,900000000E+02 9,899285229E-05 1,600000000E-04 1,976340547E+00 1,920000000E+00 8,956098896E+01 1,900000000E+02 3,793609850E+01 4,500000000E+01 8,146662112E-03 8,000000000E-03 2,942545335E-01
DE 300 1,183603057E-11 1,600000000E-09 1,410322736E+00 1,920000000E+00 1,842429668E+02 1,900000000E+02 4,077068731E-05 1,600000000E-04 5,175108191E+00 1,920000000E+00 8,509346841E+01 1,900000000E+02 1,077816028E+01 4,500000000E+01 8,330726623E-03 8,000000000E-03 1,158563806E-01
DE 300 1,000324581E-10 1,600000000E-09 1,605459217E+00 1,920000000E+00 1,399241640E+02 1,900000000E+02 3,803289215E-05 1,600000000E-04 4,118854032E+00 1,920000000E+00 9,614641165E+01 1,900000000E+02 9,596233438E+00 4,500000000E+01 9,186614350E-03 8,000000000E-03 3,425340657E-01
DE 300 2,390252935E-06 1,600000000E-09 3,597120390E+00 1,920000000E+00 1,077029629E+03 1,900000000E+02 2,213477425E-03 1,600000000E-04 1,692242777E+01 1,920000000E+00 1,497870457E+02 1,900000000E+02 5,533460170E+00 4,500000000E+01 6,264013370E-03 8,000000000E-03 2,322257182E-01
