Name T I01 I01tr n1 n1tr Rsh1 Rsh1tr I02 I02tr n2 n2tr Rsh2 Rsh2tr Rs Rstr Iph Iphtr rmsre
DE 300 6.305484449E-10 1.600000000E-09 1.779946638E+00 1.920000000E+00 1.587216059E+02 1.900000000E+02 8.230592216E-04 1.600000000E-04 1.169797593E+01 1.920000000E+00 9.287397391E+01 1.900000000E+02 2.198913289E+01 4.500000000E+01 8.866138246E-03 8.000000000E-03 1.475266005E-01
DE 300 2.891453100E-08 1.600000000E-09 2.277197488E+00 1.920000000E+00 7.904826946E+04 1.900000000E+02 1.846057730E-04 1.600000000E-04 7.386297901E+00 1.920000000E+00 5.861506504E+01 1.900000000E+02 3.729352584E+01 4.500000000E+01 5.872862152E-03 8.000000000E-03 1.362469517E-01
DE 300 1.000742104E-09 1.600000000E-09 1.830015823E+00 1.920000000E+00 1.985608205E+02 1.900000000E+02 2.101744006E-03 1.600000000E-04 2.371034432E+01 1.920000000E+00 1.374602516E+02 1.900000000E+02 4.566636634E+00 4.500000000E+01 8.276075733E-03 8.000000000E-03 1.684665503E-01
DE 300 1.677975154E-10 1.600000000E-09 1.625221397E+00 1.920000000E+00 2.453546202E+02 1.900000000E+02 1.089506549E-05 1.600000000E-04 1.959052638E+00 1.920000000E+00 2.964132364E+01 1.900000000E+02 6.137321159E+01 4.500000000E+01 7.841925057E-03 8.000000000E-03 1.196767292E-01
DE 300 4.639171834E-08 1.600000000E-09 2.522211560E+00 1.920000000E+00 1.827871958E+02 1.900000000E+02 1.177524153E-05 1.600000000E-04 9.702099444E-01 1.920000000E+00 1.131594537E+02 1.900000000E+02 4.154361349E+01 4.500000000E+01 7.924475926E-03 8.000000000E-03 1.618609917E-01
DE 300 1.875525737E-08 1.600000000E-09 2.240671991E+00 1.920000000E+00 3.889069756E+02 1.900000000E+02 2.912061482E-04 1.600000000E-04 6.214261906E+00 1.920000000E+00 1.092324427E+02 1.900000000E+02 1.294596256E+01 4.500000000E+01 6.795209142E-03 8.000000000E-03 2.985877582E-01
DE 300 4.162098423E-07 1.600000000E-09 3.030218844E+00 1.920000000E+00 3.155061322E+02 1.900000000E+02 4.971213191E-05 1.600000000E-04 9.592605296E-01 1.920000000E+00 1.315359395E+02 1.900000000E+02 5.488315883E+01 4.500000000E+01 7.185199832E-03 8.000000000E-03 1.177659520E-01
DE 300 4.562779162E-06 1.600000000E-09 4.054842310E+00 1.920000000E+00 2.713134831E+02 1.900000000E+02 3.704503571E-04 1.600000000E-04 2.917583805E+00 1.920000000E+00 9.809830728E+01 1.900000000E+02 3.185915335E+01 4.500000000E+01 7.308279840E-03 8.000000000E-03 2.299005351E-01
DE 300 1.167919644E-06 1.600000000E-09 3.542448447E+00 1.920000000E+00 2.425144134E+02 1.900000000E+02 2.328193973E-04 1.600000000E-04 4.142705231E+00 1.920000000E+00 1.653319577E+02 1.900000000E+02 6.109437422E+00 4.500000000E+01 7.177211761E-03 8.000000000E-03 1.229064003E-01
DE 300 7.234182181E-09 1.600000000E-09 2.081750034E+00 1.920000000E+00 1.908263070E+02 1.900000000E+02 2.555921470E-03 1.600000000E-04 2.500517986E+01 1.920000000E+00 1.093396407E+02 1.900000000E+02 1.315495450E+01 4.500000000E+01 8.264711172E-03 8.000000000E-03 1.347301727E-01
