6.600E-2 1.172E+0 1.172E+0 2.286E-21 1.628E-49 1.401E-79 6.084E-53 9.154E-84
6.827E-2 1.397E+0 1.397E+0 2.619E-20 5.743E-48 9.951E-78 5.730E-52 1.539E-82
7.053E-2 1.635E+0 1.635E+0 2.821E-19 1.913E-46 6.722E-76 5.285E-51 2.533E-81
7.280E-2 1.878E+0 1.878E+0 2.857E-18 6.022E-45 4.318E-74 4.773E-50 4.083E-80
7.507E-2 2.117E+0 2.117E+0 2.721E-17 1.791E-43 2.637E-72 4.223E-49 6.447E-79
7.733E-2 2.341E+0 2.341E+0 2.437E-16 5.029E-42 1.532E-70 3.659E-48 9.970E-78
7.960E-2 2.541E+0 2.541E+0 2.052E-15 1.334E-40 8.460E-69 3.104E-47 1.510E-76
8.187E-2 2.706E+0 2.706E+0 1.625E-14 3.345E-39 4.443E-67 2.580E-46 2.240E-75
8.413E-2 2.828E+0 2.828E+0 1.210E-13 7.920E-38 2.218E-65 2.100E-45 3.253E-74
8.640E-2 2.901E+0 2.901E+0 8.477E-13 1.771E-36 1.053E-63 1.674E-44 4.628E-73
8.867E-2 2.919E+0 2.919E+0 5.582E-12 3.743E-35 4.756E-62 1.306E-43 6.449E-72
9.093E-2 2.883E+0 2.883E+0 3.457E-11 7.471E-34 2.042E-60 9.989E-43 8.800E-71
9.320E-2 2.794E+0 2.794E+0 2.013E-10 1.409E-32 8.336E-59 7.479E-42 1.176E-69
9.547E-2 2.657E+0 2.657E+0 1.102E-9 2.509E-31 3.236E-57 5.485E-41 1.539E-68
9.773E-2 2.480E+0 2.480E+0 5.675E-9 4.223E-30 1.194E-55 3.939E-40 1.973E-67
1.000E-1 2.271E+0 2.271E+0 2.748E-8 6.712E-29 4.192E-54 2.771E-39 2.477E-66
1.023E-1 2.041E+0 2.041E+0 1.251E-7 1.008E-27 1.399E-52 1.909E-38 3.046E-65
1.045E-1 1.800E+0 1.800E+0 5.357E-7 1.430E-26 4.440E-51 1.288E-37 3.668E-64
1.068E-1 1.557E+0 1.557E+0 2.157E-6 1.916E-25 1.340E-49 8.508E-37 4.326E-63
1.091E-1 1.323E+0 1.323E+0 8.166E-6 2.425E-24 3.845E-48 5.506E-36 4.996E-62
