5.000E-2 2.446E-2 2.446E-2 6.287E-26 5.721E-60 3.980E-89 4.472E-129
5.240E-2 4.054E-2 4.054E-2 1.027E-24 1.377E-58 1.738E-87 3.434E-127
5.480E-2 6.507E-2 6.507E-2 1.569E-23 3.193E-57 7.324E-86 2.555E-125
5.720E-2 1.011E-1 1.011E-1 2.240E-22 7.132E-56 2.980E-84 1.840E-123
5.960E-2 1.523E-1 1.523E-1 2.991E-21 1.534E-54 1.171E-82 1.284E-121
6.200E-2 2.220E-1 2.220E-1 3.735E-20 3.180E-53 4.441E-81 8.672E-120
6.440E-2 3.134E-1 3.134E-1 4.361E-19 6.347E-52 1.626E-79 5.674E-118
6.680E-2 4.284E-1 4.284E-1 4.760E-18 1.220E-50 5.750E-78 3.595E-116
6.920E-2 5.673E-1 5.673E-1 4.859E-17 2.260E-49 1.963E-76 2.206E-114
7.160E-2 7.274E-1 7.274E-1 4.637E-16 4.031E-48 6.468E-75 1.311E-112
7.400E-2 9.032E-1 9.032E-1 4.138E-15 6.927E-47 2.058E-73 7.542E-111
7.640E-2 1.086E+0 1.086E+0 3.453E-14 1.147E-45 6.321E-72 4.203E-109
7.880E-2 1.265E+0 1.265E+0 2.694E-13 1.828E-44 1.875E-70 2.268E-107
8.120E-2 1.427E+0 1.427E+0 1.966E-12 2.807E-43 5.367E-69 1.186E-105
8.360E-2 1.558E+0 1.558E+0 1.341E-11 4.152E-42 1.484E-67 6.001E-104
8.600E-2 1.648E+0 1.648E+0 8.552E-11 5.916E-41 3.959E-66 2.941E-102
8.840E-2 1.688E+0 1.688E+0 5.100E-10 8.119E-40 1.020E-64 1.396E-100
9.080E-2 1.675E+0 1.675E+0 2.844E-9 1.073E-38 2.537E-63 6.419E-99
9.320E-2 1.609E+0 1.609E+0 1.483E-8 1.367E-37 6.094E-62 2.858E-97
9.560E-2 1.497E+0 1.497E+0 7.229E-8 1.676E-36 1.413E-60 1.232E-95
9.800E-2 1.349E+0 1.349E+0 3.296E-7 1.980E-35 3.163E-59 5.145E-94
1.004E-1 1.177E+0 1.177E+0 1.405E-6 2.253E-34 6.836E-58 2.080E-92
1.028E-1 9.945E-1 9.944E-1 5.598E-6 2.470E-33 1.426E-56 8.146E-91
1.052E-1 8.138E-1 8.138E-1 2.086E-5 2.608E-32 2.873E-55 3.089E-89
1.076E-1 6.450E-1 6.449E-1 7.270E-5 2.652E-31 5.588E-54 1.135E-87
1.100E-1 4.952E-1 4.950E-1 2.369E-4 2.598E-30 1.049E-52 4.035E-86
1.124E-1 3.686E-1 3.679E-1 7.216E-4 2.452E-29 1.902E-51 1.390E-84
1.148E-1 2.668E-1 2.648E-1 2.055E-3 2.228E-28 3.329E-50 4.636E-83
1.172E-1 1.901E-1 1.846E-1 5.474E-3 1.951E-27 5.625E-49 1.498E-81
1.196E-1 1.382E-1 1.246E-1 1.363E-2 1.645E-26 9.176E-48 4.685E-80
1.220E-1 1.132E-1 8.146E-2 3.175E-2 1.336E-25 1.445E-46 1.419E-78
1.244E-1 1.207E-1 5.157E-2 6.912E-2 1.046E-24 2.198E-45 4.164E-77
1.268E-1 1.723E-1 3.162E-2 1.407E-1 7.881E-24 3.226E-44 1.183E-75
1.292E-1 2.867E-1 1.877E-2 2.679E-1 5.721E-23 4.573E-43 3.256E-74
1.316E-1 4.876E-1 1.080E-2 4.768E-1 4.001E-22 6.257E-42 8.675E-73
1.340E-1 7.996E-1 6.012E-3 7.936E-1 2.695E-21 8.266E-41 2.239E-71
1.364E-1 1.238E+0 3.242E-3 1.235E+0 1.748E-20 1.054E-39 5.595E-70
1.388E-1 1.799E+0 1.693E-3 1.797E+0 1.092E-19 1.298E-38 1.354E-68
1.412E-1 2.446E+0 8.564E-4 2.445E+0 6.576E-19 1.544E-37 3.174E-67
1.436E-1 3.110E+0 4.195E-4 3.110E+0 3.813E-18 1.772E-36 7.204E-66
1.460E-1 3.700E+0 1.990E-4 3.699E+0 2.130E-17 1.963E-35 1.584E-64
1.484E-1 4.115E+0 9.140E-5 4.115E+0 1.146E-16 2.100E-34 3.371E-63
1.508E-1 4.279E+0 4.066E-5 4.279E+0 5.936E-16 2.170E-33 6.950E-62
1.532E-1 4.161E+0 1.752E-5 4.161E+0 2.963E-15 2.163E-32 1.388E-60
1.556E-1 3.783E+0 7.309E-6 3.783E+0 1.425E-14 2.083E-31 2.683E-59
1.580E-1 3.216E+0 2.953E-6 3.216E+0 6.597E-14 1.936E-30 5.023E-58
1.604E-1 2.557E+0 1.156E-6 2.557E+0 2.943E-13 1.737E-29 9.109E-57
1.628E-1 1.900E+0 4.379E-7 1.900E+0 1.264E-12 1.505E-28 1.600E-55
1.652E-1 1.321E+0 1.607E-7 1.321E+0 5.233E-12 1.259E-27 2.720E-54
1.676E-1 8.583E-1 5.711E-8 8.583E-1 2.086E-11 1.017E-26 4.480E-53
1.700E-1 5.215E-1 1.966E-8 5.215E-1 8.012E-11 7.929E-26 7.146E-52
1.724E-1 2.963E-1 6.551E-9 2.963E-1 2.963E-10 5.968E-25 1.104E-50
1.748E-1 1.574E-1 2.115E-9 1.574E-1 1.056E-9 4.337E-24 1.651E-49
1.772E-1 7.818E-2 6.610E-10 7.818E-2 3.623E-9 3.043E-23 2.392E-48
1.796E-1 3.631E-2 2.001E-10 3.631E-2 1.198E-8 2.061E-22 3.356E-47
1.820E-1 1.577E-2 5.867E-11 1.577E-2 3.814E-8 1.348E-21 4.559E-46
1.844E-1 6.403E-3 1.666E-11 6.403E-3 1.170E-7 8.512E-21 5.998E-45
1.868E-1 2.432E-3 4.580E-12 2.431E-3 3.455E-7 5.189E-20 7.643E-44
1.892E-1 8.641E-4 1.219E-12 8.631E-4 9.833E-7 3.054E-19 9.431E-43
1.916E-1 2.892E-4 3.145E-13 2.865E-4 2.695E-6 1.735E-18 1.127E-41
1.940E-1 9.604E-5 7.853E-14 8.893E-5 7.116E-6 9.519E-18 1.304E-40
1.964E-1 4.391E-5 1.899E-14 2.581E-5 1.810E-5 5.042E-17 1.462E-39
1.988E-1 5.133E-5 4.448E-15 7.003E-6 4.433E-5 2.578E-16 1.586E-38
2.012E-1 1.064E-4 1.009E-15 1.777E-6 1.046E-4 1.273E-15 1.668E-37
2.036E-1 2.382E-4 2.216E-16 4.216E-7 2.377E-4 6.065E-15 1.697E-36
2.060E-1 5.206E-4 4.714E-17 9.353E-8 5.205E-4 2.791E-14 1.673E-35
2.084E-1 1.098E-3 9.711E-18 1.940E-8 1.098E-3 1.240E-13 1.597E-34
2.108E-1 2.229E-3 1.937E-18 3.763E-9 2.229E-3 5.318E-13 1.477E-33
2.132E-1 4.362E-3 3.743E-19 6.823E-10 4.362E-3 2.202E-12 1.322E-32
2.156E-1 8.220E-3 7.003E-20 1.157E-10 8.220E-3 8.803E-12 1.146E-31
2.180E-1 1.492E-2 1.269E-20 1.834E-11 1.492E-2 3.398E-11 9.627E-31
2.204E-1 2.609E-2 2.227E-21 2.720E-12 2.609E-2 1.266E-10 7.828E-30
2.228E-1 4.395E-2 3.784E-22 3.770E-13 4.395E-2 4.555E-10 6.165E-29
2.252E-1 7.130E-2 6.227E-23 4.886E-14 7.130E-2 1.582E-9 4.702E-28
2.276E-1 1.114E-1 9.925E-24 5.922E-15 1.114E-1 5.305E-9 3.473E-27
2.300E-1 1.677E-1 1.532E-24 6.710E-16 1.677E-1 1.718E-8 2.484E-26
2.324E-1 2.432E-1 2.290E-25 7.110E-17 2.432E-1 5.369E-8 1.720E-25
2.348E-1 3.396E-1 3.314E-26 7.044E-18 3.396E-1 1.620E-7 1.154E-24
2.372E-1 4.568E-1 4.646E-27 6.525E-19 4.568E-1 4.720E-7 7.498E-24
2.396E-1 5.919E-1 6.307E-28 5.652E-20 5.919E-1 1.328E-6 4.717E-23
2.420E-1 7.388E-1 8.293E-29 4.578E-21 7.388E-1 3.605E-6 2.874E-22
2.444E-1 8.882E-1 1.056E-29 3.467E-22 8.882E-1 9.453E-6 1.696E-21
2.468E-1 1.029E+0 1.302E-30 2.455E-23 1.029E+0 2.393E-5 9.689E-21
2.492E-1 1.147E+0 1.555E-31 1.625E-24 1.147E+0 5.847E-5 5.362E-20
2.516E-1 1.233E+0 1.798E-32 1.006E-25 1.233E+0 1.380E-4 2.873E-19
2.540E-1 1.276E+0 2.013E-33 5.824E-27 1.276E+0 3.143E-4 1.491E-18
2.564E-1 1.273E+0 2.183E-34 3.152E-28 1.272E+0 6.911E-4 7.494E-18
2.588E-1 1.223E+0 2.293E-35 1.595E-29 1.221E+0 1.467E-3 3.648E-17
2.612E-1 1.133E+0 2.333E-36 7.549E-31 1.130E+0 3.008E-3 1.719E-16
2.636E-1 1.012E+0 2.298E-37 3.340E-32 1.006E+0 5.953E-3 7.849E-16
2.660E-1 8.750E-1 2.192E-38 1.382E-33 8.636E-1 1.137E-2 3.470E-15
2.684E-1 7.349E-1 2.025E-39 5.345E-35 7.139E-1 2.098E-2 1.485E-14
2.708E-1 6.058E-1 1.812E-40 1.933E-36 5.684E-1 3.737E-2 6.159E-14
2.732E-1 5.002E-1 1.570E-41 6.539E-38 4.359E-1 6.425E-2 2.473E-13
2.756E-1 4.287E-1 1.317E-42 2.068E-39 3.220E-1 1.067E-1 9.615E-13
2.780E-1 4.001E-1 1.070E-43 6.114E-41 2.292E-1 1.709E-1 3.621E-12
2.804E-1 4.216E-1 8.421E-45 1.691E-42 1.571E-1 2.645E-1 1.320E-11
2.828E-1 4.988E-1 6.417E-46 4.370E-44 1.037E-1 3.951E-1 4.663E-11
2.852E-1 6.358E-1 4.736E-47 1.056E-45 6.595E-2 5.699E-1 1.595E-10
2.876E-1 8.339E-1 3.385E-48 2.388E-47 4.040E-2 7.935E-1 5.282E-10
2.900E-1 1.091E+0 2.343E-49 5.046E-49 2.383E-2 1.067E+0 1.694E-9
2.924E-1 1.398E+0 1.570E-50 9.971E-51 1.355E-2 1.384E+0 5.263E-9
2.948E-1 1.742E+0 1.019E-51 1.842E-52 7.416E-3 1.735E+0 1.583E-8
2.972E-1 2.103E+0 6.409E-53 3.183E-54 3.910E-3 2.099E+0 4.612E-8
2.996E-1 2.453E+0 3.902E-54 5.141E-56 1.986E-3 2.451E+0 1.301E-7
3.020E-1 2.765E+0 2.300E-55 7.766E-58 9.717E-4 2.764E+0 3.555E-7
3.044E-1 3.010E+0 1.313E-56 1.097E-59 4.579E-4 3.009E+0 9.408E-7
3.068E-1 3.163E+0 7.263E-58 1.448E-61 2.079E-4 3.163E+0 2.411E-6
3.092E-1 3.210E+0 3.889E-59 1.788E-63 9.089E-5 3.210E+0 5.982E-6
3.116E-1 3.145E+0 2.017E-60 2.065E-65 3.828E-5 3.144E+0 1.438E-5
3.140E-1 2.974E+0 1.013E-61 2.229E-67 1.553E-5 2.974E+0 3.346E-5
