N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 3.561580000E-03 3.342018000E-03 3.299236000E-03 3.374313000E-03 3.540683000E-03 3.705064000E-03 3.677872000E-03 2.930409000E-03 6.406880000E-04 1.526415000E-03 1.719796000E-03
1.016672606E+01 2.530049000E-03 2.363805000E-03 2.322054000E-03 2.362028000E-03 2.465580000E-03 2.567763000E-03 2.538772000E-03 2.011434000E-03 4.148320000E-04 1.102678000E-03 1.241194000E-03
1.033324570E+01 1.778585000E-03 1.656457000E-03 1.621261000E-03 1.642470000E-03 1.707707000E-03 1.772090000E-03 1.747058000E-03 1.379191000E-03 2.739960000E-04 7.841030000E-04 8.815230000E-04
1.049996187E+01 1.241222000E-03 1.153200000E-03 1.125495000E-03 1.136626000E-03 1.178183000E-03 1.219326000E-03 1.199805000E-03 9.456550000E-04 1.852690000E-04 5.513020000E-04 6.187730000E-04
1.066670514E+01 8.623230000E-04 7.995620000E-04 7.784860000E-04 7.841190000E-04 8.107860000E-04 8.373990000E-04 8.231190000E-04 6.490290000E-04 1.286350000E-04 3.846940000E-04 4.307770000E-04
1.083333839E+01 5.978820000E-04 5.533280000E-04 5.375210000E-04 5.401060000E-04 5.572370000E-04 5.746070000E-04 5.646500000E-04 4.464110000E-04 9.204400000E-05 2.672380000E-04 2.982650000E-04
1.100000000E+01 4.168250000E-04 3.830130000E-04 3.711530000E-04 3.719850000E-04 3.829370000E-04 3.943410000E-04 3.877030000E-04 3.081840000E-04 6.820800000E-05 1.853130000E-04 2.058560000E-04
1.116672606E+01 2.903030000E-04 2.686110000E-04 2.567810000E-04 2.565700000E-04 2.634620000E-04 2.709760000E-04 2.667690000E-04 2.139850000E-04 5.266800000E-05 1.286040000E-04 1.419040000E-04
1.133324570E+01 2.040010000E-04 1.872680000E-04 1.819860000E-04 1.775340000E-04 1.817350000E-04 1.866690000E-04 1.842490000E-04 1.498740000E-04 4.258200000E-05 8.957000000E-05 9.790000000E-05
1.149996187E+01 1.439120000E-04 1.326020000E-04 1.289630000E-04 1.235200000E-04 1.259340000E-04 1.291650000E-04 1.280810000E-04 1.062920000E-04 3.620200000E-05 6.282000000E-05 6.776500000E-05
1.166670514E+01 1.031860000E-04 9.474800000E-05 9.050200000E-05 8.666500000E-05 8.787100000E-05 8.997300000E-05 8.978700000E-05 7.671500000E-05 3.225400000E-05 4.456600000E-05 4.722600000E-05
1.183333839E+01 7.485600000E-05 6.821000000E-05 6.512300000E-05 6.155800000E-05 6.196500000E-05 6.330500000E-05 6.373500000E-05 5.659900000E-05 2.986900000E-05 -2.939500000E-05 3.331000000E-05
1.200000000E+01 5.555600000E-05 5.035400000E-05 4.766200000E-05 4.523700000E-05 4.435600000E-05 4.516300000E-05 4.598400000E-05 4.286500000E-05 2.827100000E-05 -7.791000000E-06 2.395800000E-05
1.216672606E+01 4.225600000E-05 3.791900000E-05 3.534600000E-05 3.340100000E-05 3.239800000E-05 3.284100000E-05 3.385000000E-05 3.330000000E-05 2.683800000E-05 7.332000000E-06 1.776200000E-05
1.233324570E+01 3.309000000E-05 2.946000000E-05 2.691600000E-05 2.549400000E-05 2.428700000E-05 2.444000000E-05 2.549200000E-05 2.643200000E-05 2.509400000E-05 1.695000000E-05 1.369600000E-05
1.249996187E+01 2.667700000E-05 2.365900000E-05 2.144400000E-05 1.974000000E-05 1.876200000E-05 1.869300000E-05 1.965700000E-05 2.131600000E-05 2.289500000E-05 2.189700000E-05 1.562000000E-05
1.266670514E+01 2.200000000E-05 1.947700000E-05 1.749300000E-05 1.598600000E-05 1.497800000E-05 1.474000000E-05 1.552300000E-05 1.739400000E-05 2.034100000E-05 2.326900000E-05 2.406600000E-05
1.283333839E+01 1.848400000E-05 1.639100000E-05 1.467400000E-05 1.331400000E-05 1.232300000E-05 1.197500000E-05 1.255900000E-05 1.435400000E-05 1.772300000E-05 2.241500000E-05 2.699500000E-05
1.300000000E+01 1.567900000E-05 1.397900000E-05 1.254300000E-05 1.133200000E-05 1.039700000E-05 9.985000000E-06 1.040600000E-05 1.199500000E-05 1.529500000E-05 2.048200000E-05 2.666100000E-05
