T(K) Nd(cm-3) Mu(cm2/Vs)
376 1.15170E+13 8.15677E+2
231 1.47369E+15 2.34175E+3
320 1.63433E+15 1.13797E+3
349 3.52223E+13 9.60599E+2
390 1.71906E+15 7.44043E+2
297 4.74178E+14 1.36418E+3
496 2.80111E+17 2.94345E+2
211 3.08841E+14 2.92398E+3
499 2.91754E+16 4.10410E+2
467 1.10245E+17 3.94477E+2
484 1.85490E+16 4.46872E+2
275 3.03678E+15 1.56221E+3
482 6.42231E+18 1.16846E+2
365 2.85055E+15 8.52667E+2
303 2.01140E+17 6.00328E+2
241 6.87563E+13 2.18993E+3
498 7.85378E+18 1.09332E+2
375 1.64269E+15 8.08340E+2
465 6.24665E+14 5.16972E+2
281 1.01603E+14 1.55253E+3
257 4.06733E+15 1.78916E+3
266 4.31806E+15 1.65390E+3
456 9.25631E+18 1.11908E+2
381 4.63135E+15 7.69219E+2
244 1.36038E+18 3.12434E+2
297 2.01313E+13 1.36886E+3
450 5.68460E+17 2.66050E+2
376 1.47000E+17 5.12612E+2
483 2.38966E+18 1.53322E+2
330 5.42329E+14 1.07753E+3
269 8.50570E+16 9.64332E+2
376 2.37925E+16 7.21315E+2
444 6.04302E+17 2.63814E+2
227 2.41085E+16 1.81625E+3
391 3.79725E+14 7.49448E+2
389 7.51479E+14 7.52810E+2
397 3.04663E+18 1.63356E+2
345 1.09794E+18 2.60109E+2
495 9.41858E+17 2.04078E+2
340 3.53805E+13 1.01544E+3
302 7.61579E+14 1.30243E+3
322 4.06716E+15 1.09965E+3
359 6.36143E+18 1.42931E+2
475 3.42923E+17 2.94071E+2
457 3.55362E+15 5.28787E+2
362 1.73560E+15 8.73571E+2
390 6.19502E+16 5.91354E+2
368 3.67001E+14 8.51353E+2
271 3.52579E+17 5.20349E+2
206 7.12962E+14 3.07223E+3
306 4.84357E+13 1.28206E+3
418 4.60138E+16 5.47045E+2
300 1.21522E+17 7.35531E+2
303 1.09035E+13 1.31206E+3
462 4.10933E+13 5.27160E+2
438 1.71346E+15 5.83838E+2
311 3.83222E+14 1.22877E+3
374 2.06684E+15 8.13385E+2
414 6.79392E+17 2.70717E+2
440 3.28819E+17 3.26974E+2
299 1.25142E+14 1.34304E+3
466 6.13920E+13 5.17286E+2
432 6.77906E+13 6.06339E+2
316 2.62324E+14 1.18681E+3
246 1.30086E+17 9.08429E+2
303 1.43486E+18 2.57740E+2
255 6.71194E+18 1.81501E+2
207 5.25536E+17 5.44955E+2
418 5.38760E+16 5.35634E+2
232 1.30542E+18 3.31451E+2
