T(K) Nd(cm-3) Mu(cm2/Vs)
263 5.38994E+13 1.79330E+3
259 4.08055E+14 1.83036E+3
243 1.22392E+16 1.72189E+3
400 2.36926E+17 4.45536E+2
439 8.60257E+16 5.03702E+2
336 5.37131E+15 1.02839E+3
311 3.49696E+13 1.26793E+3
391 2.16879E+15 7.93818E+2
496 1.56353E+14 5.23090E+2
423 1.64463E+13 6.98338E+2
293 3.63525E+17 5.00013E+2
425 5.03557E+15 6.71168E+2
256 3.97199E+16 1.22052E+3
354 6.80095E+14 9.71845E+2
398 5.15322E+13 7.82280E+2
379 5.38332E+18 2.43168E+2
496 2.98219E+17 3.45235E+2
418 9.96845E+16 5.21880E+2
341 5.02231E+16 7.80479E+2
308 4.48511E+15 1.22155E+3
282 1.36773E+13 1.54429E+3
242 4.32603E+13 2.12624E+3
359 3.54632E+15 9.25450E+2
240 2.80237E+16 1.46662E+3
312 3.29404E+13 1.25705E+3
255 7.80310E+15 1.67294E+3
435 4.65660E+16 5.57620E+2
442 3.28503E+16 5.65151E+2
281 4.75314E+18 2.97129E+2
310 5.46504E+16 8.72846E+2
456 6.21079E+16 5.02376E+2
359 1.61106E+16 8.49022E+2
465 1.48881E+15 5.83108E+2
276 2.74332E+14 1.61349E+3
374 6.40898E+13 8.82359E+2
414 1.68956E+15 7.16003E+2
323 2.08990E+16 9.83838E+2
208 8.01601E+16 1.18437E+3
396 2.67049E+13 7.91180E+2
384 8.55941E+17 3.27087E+2
422 2.08118E+14 6.98628E+2
374 8.13520E+14 8.72462E+2
290 5.92062E+13 1.46430E+3
340 3.02397E+13 1.06041E+3
472 1.80056E+18 2.46973E+2
260 1.57392E+14 1.82061E+3
208 6.42040E+15 2.51001E+3
257 7.45304E+14 1.85228E+3
387 9.70268E+15 7.71933E+2
436 2.75218E+18 2.42452E+2
330 4.52536E+17 4.30091E+2
394 7.22305E+18 2.31469E+2
463 7.75526E+15 5.70141E+2
396 1.25425E+17 5.28775E+2
226 6.18814E+16 1.21040E+3
341 5.33043E+18 2.59477E+2
373 3.09474E+18 2.61916E+2
466 1.37961E+14 5.85375E+2
337 1.28247E+14 1.07967E+3
339 9.11266E+15 9.81661E+2
284 9.35955E+13 1.52468E+3
278 4.31329E+13 1.59071E+3
472 7.19667E+13 5.71981E+2
360 5.91402E+18 2.48769E+2
488 3.51437E+17 3.38430E+2
419 1.70446E+16 6.52143E+2
430 2.92746E+13 6.78253E+2
263 3.30724E+15 1.68695E+3
458 5.19694E+16 5.10653E+2
337 3.18285E+14 1.07257E+3
333 1.70164E+13 1.10477E+3
420 9.66099E+18 2.17703E+2
316 2.50148E+16 9.96484E+2
333 1.47423E+17 6.07263E+2
386 7.55925E+15 7.86127E+2
403 3.45119E+13 7.62498E+2
224 8.51596E+13 2.50586E+3
402 1.56277E+18 2.79593E+2
347 1.02899E+16 9.35987E+2
249 1.47800E+15 1.95027E+3
395 8.86349E+17 3.18626E+2
460 5.77452E+18 2.15198E+2
223 2.67329E+15 2.38463E+3
383 2.53287E+16 7.30346E+2
219 1.37616E+15 2.55161E+3
430 1.31659E+18 2.77511E+2
380 1.99273E+16 7.57333E+2
222 1.20369E+14 2.56196E+3
405 7.46968E+16 5.72598E+2
497 2.01224E+15 5.17269E+2
477 1.80211E+16 5.24554E+2
238 1.04358E+18 4.27536E+2
356 5.09104E+17 3.94332E+2
338 5.44268E+15 1.01786E+3
210 2.05452E+17 7.88915E+2
296 3.53490E+16 1.03072E+3
342 5.73872E+15 9.91728E+2
315 4.96278E+18 2.74906E+2
387 4.94098E+18 2.42162E+2
253 8.38524E+18 3.01270E+2
411 9.27250E+16 5.40376E+2
437 4.66910E+15 6.39390E+2
409 3.31879E+17 3.99946E+2
439 4.02976E+18 2.29758E+2
203 1.64803E+17 8.88035E+2
395 3.72166E+17 3.99166E+2
277 2.40338E+17 6.00443E+2
491 2.64881E+15 5.27026E+2
298 2.20895E+16 1.11501E+3
359 6.93242E+14 9.44574E+2
220 5.83556E+14 2.56554E+3
465 4.06823E+18 2.21929E+2
267 1.03485E+16 1.49782E+3
454 2.62557E+14 6.11636E+2
333 2.46624E+17 5.16181E+2
320 5.13189E+18 2.71430E+2
355 3.01245E+13 9.76668E+2
392 3.90717E+15 7.82486E+2
243 2.44284E+16 1.49384E+3
459 2.34482E+18 2.40809E+2
474 1.58112E+15 5.61770E+2
482 5.17748E+14 5.49645E+2
287 2.30793E+14 1.48676E+3
351 9.81781E+13 9.94962E+2
422 2.26119E+16 6.29822E+2
407 6.42959E+14 7.47207E+2
313 2.23530E+13 1.24980E+3
314 1.87467E+18 3.15147E+2
411 1.65937E+18 2.72700E+2
267 1.08586E+16 1.49055E+3
298 4.12769E+16 9.82864E+2
467 4.10914E+15 5.70448E+2
425 2.63134E+17 4.10301E+2
293 1.11118E+17 7.53614E+2
384 2.29813E+14 8.36180E+2
458 2.53832E+18 2.38179E+2
488 1.14241E+15 5.34722E+2
430 1.57384E+15 6.69075E+2
334 1.91140E+13 1.10082E+3
252 1.52985E+14 1.95328E+3
356 5.22362E+15 9.25899E+2
388 4.52408E+17 3.83692E+2
207 1.01866E+14 2.97516E+3
490 4.76266E+13 5.34513E+2
423 2.22286E+16 6.28132E+2
458 2.33281E+15 5.95778E+2
451 2.67654E+14 6.20745E+2
324 5.04129E+13 1.16828E+3
252 1.01404E+15 1.90862E+3
407 8.09469E+15 7.14284E+2
214 7.43624E+14 2.72318E+3
207 9.05480E+18 3.43762E+2
420 3.16823E+15 6.91603E+2
329 1.58909E+15 1.10920E+3
476 1.52170E+13 5.64406E+2
367 4.77456E+14 9.10124E+2
482 7.66569E+15 5.33313E+2
477 1.31674E+16 5.32163E+2
297 4.53380E+13 1.38876E+3
336 1.52002E+16 9.55589E+2
254 6.87760E+16 1.02927E+3
351 9.05328E+15 9.25361E+2
