T(K) Nd(cm-3) Mu(cm2/Vs)
424 1.11376E+13 6.94235E+2
409 1.14053E+16 6.94128E+2
391 4.67238E+14 8.04229E+2
474 1.45203E+17 4.17618E+2
243 8.38635E+17 4.44214E+2
250 9.62931E+18 3.00687E+2
326 6.82424E+18 2.61086E+2
412 1.08309E+14 7.34198E+2
391 2.05706E+15 7.96390E+2
361 3.08999E+17 4.51882E+2
390 8.60138E+18 2.29428E+2
404 6.13073E+15 7.30750E+2
209 1.63119E+14 2.89189E+3
403 7.52175E+18 2.27605E+2
408 1.10819E+13 7.46430E+2
315 3.28646E+13 1.23238E+3
430 2.96429E+17 3.94587E+2
319 3.46622E+18 2.84220E+2
395 2.59346E+17 4.40226E+2
374 2.96628E+18 2.63261E+2
391 3.42165E+13 8.10587E+2
370 2.70284E+15 8.77659E+2
224 7.83380E+14 2.45595E+3
275 5.03588E+14 1.61405E+3
299 3.52881E+16 1.01526E+3
361 7.75484E+18 2.42479E+2
434 5.48549E+17 3.35778E+2
486 1.18082E+17 4.19683E+2
434 7.14508E+16 5.26778E+2
464 6.97610E+16 4.82356E+2
280 6.05931E+16 9.61936E+2
336 4.57807E+18 2.66271E+2
298 7.11683E+15 1.26805E+3
335 2.50964E+13 1.09365E+3
230 9.67566E+14 2.31715E+3
406 3.36918E+13 7.55253E+2
407 1.72452E+13 7.50580E+2
421 6.24370E+15 6.77487E+2
204 2.32342E+13 3.06799E+3
208 7.22786E+16 1.23782E+3
427 4.07312E+18 2.33392E+2
367 5.41016E+18 2.47950E+2
457 1.98033E+15 5.99249E+2
463 3.07121E+16 5.29451E+2
255 2.96266E+15 1.80911E+3
209 1.21980E+16 2.21751E+3
304 1.52090E+13 1.32500E+3
369 6.09542E+17 3.65983E+2
441 3.81670E+15 6.33115E+2
468 9.57949E+15 5.56207E+2
395 3.23005E+17 4.14738E+2
363 8.60209E+13 9.31378E+2
456 4.99013E+17 3.30824E+2
233 1.80039E+17 7.67069E+2
423 1.87596E+14 6.96457E+2
477 3.74191E+13 5.60636E+2
205 4.90701E+14 2.99029E+3
439 1.93961E+13 6.52574E+2
388 6.00173E+18 2.37306E+2
290 6.47819E+17 4.21782E+2
279 1.07063E+13 1.58352E+3
341 1.61112E+17 5.77910E+2
295 6.50477E+15 1.30325E+3
470 4.25789E+18 2.19306E+2
355 4.44296E+16 7.56665E+2
378 2.97694E+18 2.61414E+2
400 1.59397E+14 7.75668E+2
214 4.40443E+18 3.62084E+2
238 1.51199E+17 8.07841E+2
332 6.85890E+14 1.10126E+3
200 5.39162E+17 5.84615E+2
476 1.80179E+18 2.45852E+2
248 3.75596E+14 2.00345E+3
285 4.60980E+17 4.72065E+2
368 2.81012E+14 9.05881E+2
396 1.46868E+18 2.85598E+2
350 1.21826E+14 1.00366E+3
462 4.49433E+18 2.20397E+2
425 2.18345E+14 6.90508E+2
417 1.89020E+13 7.17270E+2
424 4.28095E+17 3.63650E+2
272 8.11639E+13 1.66856E+3
264 2.38378E+15 1.69484E+3
397 8.90370E+13 7.84523E+2
489 3.43335E+15 5.28601E+2
446 2.54984E+13 6.33319E+2
415 8.94986E+17 3.08219E+2
218 4.59165E+16 1.41046E+3
258 4.36330E+14 1.85068E+3
463 6.53819E+17 3.07122E+2
448 4.64221E+15 6.12715E+2
483 1.04665E+14 5.49289E+2
446 6.18867E+18 2.17943E+2
272 5.16634E+16 1.04648E+3
331 3.28787E+16 8.85378E+2
311 1.42542E+14 1.26295E+3
417 5.10905E+15 6.92645E+2
307 1.45997E+14 1.30190E+3
221 2.74840E+16 1.64927E+3
328 3.08736E+15 1.10092E+3
281 1.64098E+18 3.46958E+2
399 4.76759E+15 7.53401E+2
207 1.72771E+15 2.82154E+3
343 7.77615E+14 1.03536E+3
221 7.21141E+15 2.20978E+3
278 3.47646E+18 3.10442E+2
289 7.66779E+14 1.45183E+3
426 1.51315E+13 6.89264E+2
382 7.80857E+16 6.13493E+2
470 3.33208E+17 3.54453E+2
307 1.57535E+18 3.29531E+2
278 1.07710E+18 3.80558E+2
390 4.43476E+18 2.43940E+2
287 9.09250E+13 1.49200E+3
412 7.71244E+15 6.98012E+2
493 1.76046E+14 5.28998E+2
321 1.81946E+14 1.18583E+3
414 1.61258E+16 6.68153E+2
279 9.69143E+15 1.39034E+3
311 2.42503E+15 1.22542E+3
410 6.23752E+17 3.38483E+2
484 3.03785E+13 5.47517E+2
365 4.45351E+13 9.22021E+2
275 6.32035E+16 9.69967E+2
410 5.34285E+17 3.52628E+2
353 1.14563E+13 9.84251E+2
412 2.11404E+15 7.21214E+2
467 1.06156E+18 2.74754E+2
384 6.45178E+14 8.33979E+2
266 7.17962E+14 1.72672E+3
291 2.06356E+15 1.40407E+3
353 3.49246E+18 2.66593E+2
254 2.02406E+18 3.57077E+2
212 2.47651E+13 2.83193E+3
493 4.89804E+14 5.27690E+2
210 8.51540E+16 1.14282E+3
486 4.07581E+18 2.16114E+2
283 1.33457E+15 1.50487E+3
460 3.96930E+16 5.22454E+2
252 2.39712E+13 1.96044E+3
315 1.69850E+14 1.23055E+3
218 1.39220E+17 8.98107E+2
463 8.67858E+15 5.68384E+2
449 3.91978E+15 6.10920E+2
425 1.42255E+15 6.86028E+2
245 1.83683E+13 2.08174E+3
422 2.55933E+13 7.00022E+2
443 1.12535E+18 2.81132E+2
460 3.83424E+16 5.23935E+2
213 3.02455E+15 2.57277E+3
472 8.58183E+17 2.85179E+2
447 4.54312E+14 6.29512E+2
393 1.13973E+15 7.95108E+2
326 6.29226E+18 2.62816E+2
268 2.94001E+13 1.71798E+3
453 5.72520E+14 6.14389E+2
322 8.43445E+18 2.58454E+2
458 2.76679E+17 3.78475E+2
338 1.47729E+16 9.48003E+2
421 3.43725E+14 7.03235E+2
226 1.68687E+17 8.05175E+2
474 2.71523E+18 2.31191E+2
381 8.87637E+17 3.26183E+2
269 6.06791E+13 1.70468E+3
254 8.23754E+14 1.88878E+3
337 3.59040E+16 8.48370E+2
201 2.48894E+14 3.14329E+3
254 1.09659E+18 4.03241E+2
361 3.03175E+14 9.40884E+2
313 4.74307E+14 1.24675E+3
295 1.21618E+15 1.38104E+3
247 1.31784E+14 2.04015E+3
488 8.63199E+15 5.19746E+2
366 2.90332E+17 4.55121E+2
279 1.75386E+18 3.44307E+2
300 1.00125E+15 1.34283E+3
387 1.49804E+17 5.18714E+2
251 2.88593E+16 1.36322E+3
253 6.44483E+15 1.73479E+3
413 1.24472E+18 2.87461E+2
288 5.24585E+14 1.46890E+3
299 3.53342E+14 1.36809E+3
325 7.08000E+16 7.69819E+2
388 7.86857E+14 8.15506E+2
308 6.69220E+16 8.33292E+2
490 5.94216E+17 3.00726E+2
359 2.34318E+17 4.92963E+2
377 9.87338E+15 8.09429E+2
408 9.42625E+14 7.39536E+2
233 3.62447E+18 3.48917E+2
284 3.03121E+18 3.11734E+2
330 2.99063E+13 1.12650E+3
293 5.44426E+15 1.33365E+3
325 1.91525E+18 3.07275E+2
336 9.10066E+14 1.07259E+3
430 4.87333E+18 2.27733E+2
449 1.01559E+13 6.24881E+2
214 1.71583E+17 8.34959E+2
349 1.45241E+14 1.00606E+3
427 2.43384E+13 6.85850E+2
