T(K) Nd(cm-3) Mu(cm2/Vs)
459 3.82391E+16 2.34491E+2
230 1.35898E+14 7.79489E+2
464 6.86595E+16 2.29581E+2
378 3.47960E+16 3.17653E+2
231 1.48042E+17 6.70336E+2
476 5.70055E+13 2.22538E+2
368 3.16642E+14 3.35269E+2
489 2.36799E+14 2.13810E+2
271 3.96814E+13 5.72357E+2
425 1.63152E+13 2.64927E+2
374 1.45214E+13 3.26277E+2
434 2.24592E+17 2.46509E+2
389 1.78555E+17 2.93120E+2
349 2.06597E+16 3.65107E+2
385 1.00183E+18 2.44924E+2
443 1.08913E+14 2.48955E+2
209 1.00074E+17 8.33161E+2
459 5.86584E+13 2.35655E+2
345 1.86333E+16 3.72574E+2
332 3.85606E+16 3.93583E+2
472 1.65908E+13 2.25837E+2
413 4.55261E+17 2.51822E+2
462 3.19538E+17 2.22012E+2
260 8.30411E+15 6.17341E+2
230 1.53397E+13 7.79868E+2
263 2.06762E+18 2.81871E+2
325 1.25943E+13 4.13025E+2
216 1.87933E+15 8.81950E+2
432 6.96450E+17 2.26996E+2
445 3.57521E+13 2.47267E+2
212 1.87772E+17 7.28738E+2
364 1.34991E+16 3.39780E+2
408 8.90540E+17 2.34747E+2
218 1.91059E+14 8.61465E+2
393 2.47183E+15 3.00155E+2
427 3.24760E+16 2.62116E+2
440 3.96318E+17 2.34438E+2
245 3.11051E+14 6.89390E+2
229 4.84422E+17 5.15756E+2
208 4.57359E+15 9.42330E+2
235 1.28205E+13 7.48702E+2
313 4.26272E+15 4.42165E+2
360 2.07935E+14 3.47900E+2
366 1.22678E+13 3.37180E+2
487 1.97932E+17 2.10364E+2
301 2.08470E+15 4.73648E+2
492 7.18855E+17 1.93274E+2
429 1.01194E+14 2.61693E+2
331 1.32778E+15 4.01496E+2
494 3.07186E+14 2.10668E+2
277 1.24949E+13 5.51914E+2
347 1.29995E+17 3.53821E+2
296 5.11070E+18 2.01924E+2
337 7.05894E+18 1.73268E+2
278 1.86405E+18 2.78716E+2
204 6.19231E+14 9.81996E+2
247 5.36236E+17 4.58422E+2
429 5.85858E+16 2.58541E+2
342 4.25595E+17 3.24857E+2
453 4.35219E+17 2.23867E+2
425 1.54202E+17 2.57838E+2
274 3.15017E+17 4.59063E+2
459 2.50889E+17 2.26607E+2
311 2.52975E+13 4.48043E+2
475 3.60676E+18 1.57810E+2
458 6.25826E+17 2.13613E+2
209 1.30925E+15 9.34776E+2
290 1.91925E+16 5.01217E+2
375 1.98834E+16 3.23355E+2
287 8.10674E+16 4.96093E+2
417 2.14662E+14 2.73342E+2
478 4.00321E+14 2.21515E+2
251 5.73350E+15 6.57159E+2
452 8.63149E+13 2.40757E+2
388 4.90738E+18 1.70839E+2
251 7.25418E+14 6.59353E+2
294 2.73403E+18 2.38237E+2
256 3.72314E+17 4.83299E+2
344 2.48633E+17 3.43228E+2
346 1.44306E+14 3.71546E+2
463 4.28307E+16 2.31220E+2
468 1.62742E+14 2.28386E+2
355 1.07955E+16 3.55455E+2
363 1.00651E+15 3.42185E+2
286 2.87832E+15 5.18779E+2
430 2.81685E+14 2.60086E+2
253 6.08697E+16 6.22738E+2
421 2.97855E+16 2.68070E+2
255 1.76645E+16 6.33221E+2
207 8.60232E+15 9.51551E+2
258 1.01090E+14 6.26385E+2
350 6.09436E+17 2.98762E+2
314 2.02112E+15 4.38388E+2
276 4.07622E+14 5.53512E+2
